country,iso3,indicator,year,value_pct,yoy_delta,captured_at
KGZ,KGZ,debt_to_gdp_pct,2021,56.200,-7.400,2026-04-27T23:10:43Z
KGZ,KGZ,debt_to_gdp_pct,2022,46.800,-9.400,2026-04-27T23:10:43Z
KGZ,KGZ,debt_to_gdp_pct,2023,42.000,-4.800,2026-04-27T23:10:43Z
KGZ,KGZ,debt_to_gdp_pct,2024,36.200,-5.800,2026-04-27T23:10:43Z
KGZ,KGZ,debt_to_gdp_pct,2025,36.000,-0.200,2026-04-27T23:10:43Z
KGZ,KGZ,debt_to_gdp_pct,2026,37.400,+1.400,2026-04-27T23:10:43Z
KGZ,KGZ,debt_to_gdp_pct,2027,37.700,+0.300,2026-04-27T23:10:43Z
KGZ,KGZ,debt_to_gdp_pct,2028,38.100,+0.400,2026-04-27T23:10:43Z
KGZ,KGZ,debt_to_gdp_pct,2029,38.400,+0.300,2026-04-27T23:10:43Z
KGZ,KGZ,debt_to_gdp_pct,2030,38.700,+0.300,2026-04-27T23:10:43Z
KGZ,KGZ,debt_to_gdp_pct,2031,38.800,+0.100,2026-04-27T23:10:43Z
KHM,KHM,debt_to_gdp_pct,2016,22.000,-1.400,2026-04-27T23:10:43Z
KHM,KHM,debt_to_gdp_pct,2017,22.900,+0.900,2026-04-27T23:10:43Z
KHM,KHM,debt_to_gdp_pct,2018,21.300,-1.600,2026-04-27T23:10:43Z
KHM,KHM,debt_to_gdp_pct,2019,21.200,-0.100,2026-04-27T23:10:43Z
KHM,KHM,debt_to_gdp_pct,2020,25.500,+4.300,2026-04-27T23:10:43Z
KHM,KHM,debt_to_gdp_pct,2021,26.400,+0.900,2026-04-27T23:10:43Z
KHM,KHM,debt_to_gdp_pct,2022,25.300,-1.100,2026-04-27T23:10:43Z
KHM,KHM,debt_to_gdp_pct,2023,26.300,+1.000,2026-04-27T23:10:43Z
KHM,KHM,debt_to_gdp_pct,2024,26.100,-0.200,2026-04-27T23:10:43Z
KHM,KHM,debt_to_gdp_pct,2025,26.500,+0.400,2026-04-27T23:10:43Z
KHM,KHM,debt_to_gdp_pct,2026,27.100,+0.600,2026-04-27T23:10:43Z
KHM,KHM,debt_to_gdp_pct,2027,27.200,+0.100,2026-04-27T23:10:43Z
KHM,KHM,debt_to_gdp_pct,2028,27.300,+0.100,2026-04-27T23:10:43Z
KHM,KHM,debt_to_gdp_pct,2029,27.100,-0.200,2026-04-27T23:10:43Z
KHM,KHM,debt_to_gdp_pct,2030,27.200,+0.100,2026-04-27T23:10:43Z
KHM,KHM,debt_to_gdp_pct,2031,27.800,+0.600,2026-04-27T23:10:43Z
KIR,KIR,debt_to_gdp_pct,2016,21.200,+2.400,2026-04-27T23:10:43Z
KIR,KIR,debt_to_gdp_pct,2017,20.200,-1.000,2026-04-27T23:10:43Z
KIR,KIR,debt_to_gdp_pct,2018,19.000,-1.200,2026-04-27T23:10:43Z
KIR,KIR,debt_to_gdp_pct,2019,18.500,-0.500,2026-04-27T23:10:43Z
KIR,KIR,debt_to_gdp_pct,2020,21.000,+2.500,2026-04-27T23:10:43Z
KIR,KIR,debt_to_gdp_pct,2021,17.300,-3.700,2026-04-27T23:10:43Z
KIR,KIR,debt_to_gdp_pct,2022,16.200,-1.100,2026-04-27T23:10:43Z
KIR,KIR,debt_to_gdp_pct,2023,11.300,-4.900,2026-04-27T23:10:43Z
KIR,KIR,debt_to_gdp_pct,2024,8.900,-2.400,2026-04-27T23:10:43Z
KIR,KIR,debt_to_gdp_pct,2025,8.000,-0.900,2026-04-27T23:10:43Z
KIR,KIR,debt_to_gdp_pct,2026,7.700,-0.300,2026-04-27T23:10:43Z
KIR,KIR,debt_to_gdp_pct,2027,15.800,+8.100,2026-04-27T23:10:43Z
KIR,KIR,debt_to_gdp_pct,2028,21.200,+5.400,2026-04-27T23:10:43Z
KIR,KIR,debt_to_gdp_pct,2029,28.600,+7.400,2026-04-27T23:10:43Z
KIR,KIR,debt_to_gdp_pct,2030,33.200,+4.600,2026-04-27T23:10:43Z
KIR,KIR,debt_to_gdp_pct,2031,37.700,+4.500,2026-04-27T23:10:43Z
KNA,KNA,debt_to_gdp_pct,2016,57.400,-4.800,2026-04-27T23:10:43Z
KNA,KNA,debt_to_gdp_pct,2017,56.200,-1.200,2026-04-27T23:10:43Z
KNA,KNA,debt_to_gdp_pct,2018,54.700,-1.500,2026-04-27T23:10:43Z
KNA,KNA,debt_to_gdp_pct,2019,57.200,+2.500,2026-04-27T23:10:43Z
KNA,KNA,debt_to_gdp_pct,2020,71.700,+14.500,2026-04-27T23:10:43Z
KNA,KNA,debt_to_gdp_pct,2021,73.000,+1.300,2026-04-27T23:10:43Z
KNA,KNA,debt_to_gdp_pct,2022,64.500,-8.500,2026-04-27T23:10:43Z
KNA,KNA,debt_to_gdp_pct,2023,60.000,-4.500,2026-04-27T23:10:43Z
KNA,KNA,debt_to_gdp_pct,2024,58.100,-1.900,2026-04-27T23:10:43Z
KNA,KNA,debt_to_gdp_pct,2025,58.400,+0.300,2026-04-27T23:10:43Z
KNA,KNA,debt_to_gdp_pct,2026,64.000,+5.600,2026-04-27T23:10:43Z
KNA,KNA,debt_to_gdp_pct,2027,68.700,+4.700,2026-04-27T23:10:43Z
KNA,KNA,debt_to_gdp_pct,2028,71.300,+2.600,2026-04-27T23:10:43Z
KNA,KNA,debt_to_gdp_pct,2029,73.800,+2.500,2026-04-27T23:10:43Z
KNA,KNA,debt_to_gdp_pct,2030,76.500,+2.700,2026-04-27T23:10:43Z
KNA,KNA,debt_to_gdp_pct,2031,79.200,+2.700,2026-04-27T23:10:43Z
South Korea,KOR,debt_to_gdp_pct,2016,39.100,+0.300,2026-04-27T23:10:43Z
South Korea,KOR,debt_to_gdp_pct,2017,38.000,-1.100,2026-04-27T23:10:43Z
South Korea,KOR,debt_to_gdp_pct,2018,37.900,-0.100,2026-04-27T23:10:43Z
South Korea,KOR,debt_to_gdp_pct,2019,39.700,+1.800,2026-04-27T23:10:43Z
South Korea,KOR,debt_to_gdp_pct,2020,45.900,+6.200,2026-04-27T23:10:43Z
South Korea,KOR,debt_to_gdp_pct,2021,48.000,+2.100,2026-04-27T23:10:43Z
South Korea,KOR,debt_to_gdp_pct,2022,49.800,+1.800,2026-04-27T23:10:43Z
South Korea,KOR,debt_to_gdp_pct,2023,50.500,+0.700,2026-04-27T23:10:43Z
South Korea,KOR,debt_to_gdp_pct,2024,49.700,-0.800,2026-04-27T23:10:43Z
South Korea,KOR,debt_to_gdp_pct,2025,52.300,+2.600,2026-04-27T23:10:43Z
South Korea,KOR,debt_to_gdp_pct,2026,54.400,+2.100,2026-04-27T23:10:43Z
South Korea,KOR,debt_to_gdp_pct,2027,56.600,+2.200,2026-04-27T23:10:43Z
South Korea,KOR,debt_to_gdp_pct,2028,58.500,+1.900,2026-04-27T23:10:43Z
South Korea,KOR,debt_to_gdp_pct,2029,60.100,+1.600,2026-04-27T23:10:43Z
South Korea,KOR,debt_to_gdp_pct,2030,61.700,+1.600,2026-04-27T23:10:43Z
South Korea,KOR,debt_to_gdp_pct,2031,63.100,+1.400,2026-04-27T23:10:43Z
KWT,KWT,debt_to_gdp_pct,2016,9.900,+5.300,2026-04-27T23:10:43Z
KWT,KWT,debt_to_gdp_pct,2017,19.600,+9.700,2026-04-27T23:10:43Z
KWT,KWT,debt_to_gdp_pct,2018,14.300,-5.300,2026-04-27T23:10:43Z
KWT,KWT,debt_to_gdp_pct,2019,10.500,-3.800,2026-04-27T23:10:43Z
KWT,KWT,debt_to_gdp_pct,2020,10.200,-0.300,2026-04-27T23:10:43Z
KWT,KWT,debt_to_gdp_pct,2021,7.200,-3.000,2026-04-27T23:10:43Z
KWT,KWT,debt_to_gdp_pct,2022,3.000,-4.200,2026-04-27T23:10:43Z
KWT,KWT,debt_to_gdp_pct,2023,3.100,+0.100,2026-04-27T23:10:43Z
KWT,KWT,debt_to_gdp_pct,2024,2.900,-0.200,2026-04-27T23:10:43Z
KWT,KWT,debt_to_gdp_pct,2025,14.600,+11.700,2026-04-27T23:10:43Z
KWT,KWT,debt_to_gdp_pct,2026,22.300,+7.700,2026-04-27T23:10:43Z
KWT,KWT,debt_to_gdp_pct,2027,27.500,+5.200,2026-04-27T23:10:43Z
KWT,KWT,debt_to_gdp_pct,2028,32.100,+4.600,2026-04-27T23:10:43Z
KWT,KWT,debt_to_gdp_pct,2029,34.900,+2.800,2026-04-27T23:10:43Z
KWT,KWT,debt_to_gdp_pct,2030,36.700,+1.800,2026-04-27T23:10:43Z
KWT,KWT,debt_to_gdp_pct,2031,37.800,+1.100,2026-04-27T23:10:43Z
LAO,LAO,debt_to_gdp_pct,2016,54.500,+1.400,2026-04-27T23:10:43Z
LAO,LAO,debt_to_gdp_pct,2017,57.200,+2.700,2026-04-27T23:10:43Z
LAO,LAO,debt_to_gdp_pct,2018,60.600,+3.400,2026-04-27T23:10:43Z
LAO,LAO,debt_to_gdp_pct,2019,69.100,+8.500,2026-04-27T23:10:43Z
LAO,LAO,debt_to_gdp_pct,2020,75.400,+6.300,2026-04-27T23:10:43Z
LAO,LAO,debt_to_gdp_pct,2021,92.200,+16.800,2026-04-27T23:10:43Z
LAO,LAO,debt_to_gdp_pct,2022,115.700,+23.500,2026-04-27T23:10:43Z
LAO,LAO,debt_to_gdp_pct,2023,108.900,-6.800,2026-04-27T23:10:43Z
LAO,LAO,debt_to_gdp_pct,2024,94.700,-14.200,2026-04-27T23:10:43Z
LAO,LAO,debt_to_gdp_pct,2025,80.600,-14.100,2026-04-27T23:10:43Z
LAO,LAO,debt_to_gdp_pct,2026,74.600,-6.000,2026-04-27T23:10:43Z
LAO,LAO,debt_to_gdp_pct,2027,68.600,-6.000,2026-04-27T23:10:43Z
LAO,LAO,debt_to_gdp_pct,2028,63.100,-5.500,2026-04-27T23:10:43Z
LAO,LAO,debt_to_gdp_pct,2029,58.800,-4.300,2026-04-27T23:10:43Z
LAO,LAO,debt_to_gdp_pct,2030,54.700,-4.100,2026-04-27T23:10:43Z
LAO,LAO,debt_to_gdp_pct,2031,51.700,-3.000,2026-04-27T23:10:43Z
LBN,LBN,debt_to_gdp_pct,2016,147.900,+7.000,2026-04-27T23:10:43Z
LBN,LBN,debt_to_gdp_pct,2017,150.400,+2.500,2026-04-27T23:10:43Z
LBN,LBN,debt_to_gdp_pct,2018,154.000,+3.600,2026-04-27T23:10:43Z
LBN,LBN,debt_to_gdp_pct,2019,171.900,+17.900,2026-04-27T23:10:43Z
LBN,LBN,debt_to_gdp_pct,2020,157.200,-14.700,2026-04-27T23:10:43Z
LBN,LBN,debt_to_gdp_pct,2021,345.500,+188.300,2026-04-27T23:10:43Z
LBN,LBN,debt_to_gdp_pct,2022,235.900,-109.600,2026-04-27T23:10:43Z
LBN,LBN,debt_to_gdp_pct,2023,185.800,-50.100,2026-04-27T23:10:43Z
LBN,LBN,debt_to_gdp_pct,2024,157.900,-27.900,2026-04-27T23:10:43Z
LBN,LBN,debt_to_gdp_pct,2025,139.400,-18.500,2026-04-27T23:10:43Z
LBR,LBR,debt_to_gdp_pct,2016,28.000,+3.600,2026-04-27T23:10:43Z
LBR,LBR,debt_to_gdp_pct,2017,31.800,+3.800,2026-04-27T23:10:43Z
LBR,LBR,debt_to_gdp_pct,2018,36.200,+4.400,2026-04-27T23:10:43Z
LBR,LBR,debt_to_gdp_pct,2019,48.100,+11.900,2026-04-27T23:10:43Z
LBR,LBR,debt_to_gdp_pct,2020,58.500,+10.400,2026-04-27T23:10:43Z
LBR,LBR,debt_to_gdp_pct,2021,53.500,-5.000,2026-04-27T23:10:43Z
LBR,LBR,debt_to_gdp_pct,2022,54.400,+0.900,2026-04-27T23:10:43Z
LBR,LBR,debt_to_gdp_pct,2023,57.200,+2.800,2026-04-27T23:10:43Z
LBR,LBR,debt_to_gdp_pct,2024,56.400,-0.800,2026-04-27T23:10:43Z
LBR,LBR,debt_to_gdp_pct,2025,54.900,-1.500,2026-04-27T23:10:43Z
LBR,LBR,debt_to_gdp_pct,2026,53.800,-1.100,2026-04-27T23:10:43Z
LBR,LBR,debt_to_gdp_pct,2027,53.300,-0.500,2026-04-27T23:10:43Z
LBR,LBR,debt_to_gdp_pct,2028,50.500,-2.800,2026-04-27T23:10:43Z
LBR,LBR,debt_to_gdp_pct,2029,48.700,-1.800,2026-04-27T23:10:43Z
LBR,LBR,debt_to_gdp_pct,2030,45.900,-2.800,2026-04-27T23:10:43Z
LBR,LBR,debt_to_gdp_pct,2031,43.100,-2.800,2026-04-27T23:10:43Z
LCA,LCA,debt_to_gdp_pct,2016,60.200,-0.400,2026-04-27T23:10:43Z
LCA,LCA,debt_to_gdp_pct,2017,59.900,-0.300,2026-04-27T23:10:43Z
LCA,LCA,debt_to_gdp_pct,2018,60.300,+0.400,2026-04-27T23:10:43Z
LCA,LCA,debt_to_gdp_pct,2019,62.100,+1.800,2026-04-27T23:10:43Z
LCA,LCA,debt_to_gdp_pct,2020,94.400,+32.300,2026-04-27T23:10:43Z
LCA,LCA,debt_to_gdp_pct,2021,81.900,-12.500,2026-04-27T23:10:43Z
LCA,LCA,debt_to_gdp_pct,2022,73.900,-8.000,2026-04-27T23:10:43Z
LCA,LCA,debt_to_gdp_pct,2023,75.200,+1.300,2026-04-27T23:10:43Z
LCA,LCA,debt_to_gdp_pct,2024,76.700,+1.500,2026-04-27T23:10:43Z
LCA,LCA,debt_to_gdp_pct,2025,77.100,+0.400,2026-04-27T23:10:43Z
LCA,LCA,debt_to_gdp_pct,2026,77.500,+0.400,2026-04-27T23:10:43Z
LCA,LCA,debt_to_gdp_pct,2027,77.700,+0.200,2026-04-27T23:10:43Z
LCA,LCA,debt_to_gdp_pct,2028,77.700,+0.000,2026-04-27T23:10:43Z
LCA,LCA,debt_to_gdp_pct,2029,77.700,+0.000,2026-04-27T23:10:43Z
LCA,LCA,debt_to_gdp_pct,2030,77.600,-0.100,2026-04-27T23:10:43Z
LCA,LCA,debt_to_gdp_pct,2031,77.400,-0.200,2026-04-27T23:10:43Z
LIE,LIE,debt_to_gdp_pct,2016,0.400,-0.100,2026-04-27T23:10:43Z
LIE,LIE,debt_to_gdp_pct,2017,0.600,+0.200,2026-04-27T23:10:43Z
LIE,LIE,debt_to_gdp_pct,2018,0.500,-0.100,2026-04-27T23:10:43Z
LIE,LIE,debt_to_gdp_pct,2019,0.600,+0.100,2026-04-27T23:10:43Z
LIE,LIE,debt_to_gdp_pct,2020,0.500,-0.100,2026-04-27T23:10:43Z
LIE,LIE,debt_to_gdp_pct,2021,0.500,+0.000,2026-04-27T23:10:43Z
LIE,LIE,debt_to_gdp_pct,2022,0.500,+0.000,2026-04-27T23:10:43Z
LIE,LIE,debt_to_gdp_pct,2023,0.500,+0.000,2026-04-27T23:10:43Z
LIE,LIE,debt_to_gdp_pct,2024,0.500,+0.000,2026-04-27T23:10:43Z
LIE,LIE,debt_to_gdp_pct,2025,0.500,+0.000,2026-04-27T23:10:43Z
LIE,LIE,debt_to_gdp_pct,2026,0.500,+0.000,2026-04-27T23:10:43Z
LIE,LIE,debt_to_gdp_pct,2027,0.500,+0.000,2026-04-27T23:10:43Z
LIE,LIE,debt_to_gdp_pct,2028,0.500,+0.000,2026-04-27T23:10:43Z
LIE,LIE,debt_to_gdp_pct,2029,0.500,+0.000,2026-04-27T23:10:43Z
LIE,LIE,debt_to_gdp_pct,2030,0.500,+0.000,2026-04-27T23:10:43Z
LIE,LIE,debt_to_gdp_pct,2031,0.500,+0.000,2026-04-27T23:10:43Z
LKA,LKA,debt_to_gdp_pct,2016,75.000,-1.300,2026-04-27T23:10:43Z
LKA,LKA,debt_to_gdp_pct,2017,72.300,-2.700,2026-04-27T23:10:43Z
LKA,LKA,debt_to_gdp_pct,2018,83.600,+11.300,2026-04-27T23:10:43Z
LKA,LKA,debt_to_gdp_pct,2019,82.600,-1.000,2026-04-27T23:10:43Z
LKA,LKA,debt_to_gdp_pct,2020,96.900,+14.300,2026-04-27T23:10:43Z
LKA,LKA,debt_to_gdp_pct,2021,102.700,+5.800,2026-04-27T23:10:43Z
LKA,LKA,debt_to_gdp_pct,2022,115.900,+13.200,2026-04-27T23:10:43Z
LKA,LKA,debt_to_gdp_pct,2023,110.400,-5.500,2026-04-27T23:10:43Z
LKA,LKA,debt_to_gdp_pct,2024,100.800,-9.600,2026-04-27T23:10:43Z
LSO,LSO,debt_to_gdp_pct,2016,41.500,-4.300,2026-04-27T23:10:43Z
LSO,LSO,debt_to_gdp_pct,2017,41.000,-0.500,2026-04-27T23:10:43Z
LSO,LSO,debt_to_gdp_pct,2018,48.200,+7.200,2026-04-27T23:10:43Z
LSO,LSO,debt_to_gdp_pct,2019,58.200,+10.000,2026-04-27T23:10:43Z
LSO,LSO,debt_to_gdp_pct,2020,54.700,-3.500,2026-04-27T23:10:43Z
LSO,LSO,debt_to_gdp_pct,2021,58.000,+3.300,2026-04-27T23:10:43Z
LSO,LSO,debt_to_gdp_pct,2022,64.400,+6.400,2026-04-27T23:10:43Z
LSO,LSO,debt_to_gdp_pct,2023,61.100,-3.300,2026-04-27T23:10:43Z
LSO,LSO,debt_to_gdp_pct,2024,52.800,-8.300,2026-04-27T23:10:43Z
LSO,LSO,debt_to_gdp_pct,2025,49.100,-3.700,2026-04-27T23:10:43Z
LSO,LSO,debt_to_gdp_pct,2026,49.000,-0.100,2026-04-27T23:10:43Z
LSO,LSO,debt_to_gdp_pct,2027,48.600,-0.400,2026-04-27T23:10:43Z
LSO,LSO,debt_to_gdp_pct,2028,48.100,-0.500,2026-04-27T23:10:43Z
LSO,LSO,debt_to_gdp_pct,2029,47.900,-0.200,2026-04-27T23:10:43Z
LSO,LSO,debt_to_gdp_pct,2030,48.600,+0.700,2026-04-27T23:10:43Z
LSO,LSO,debt_to_gdp_pct,2031,50.000,+1.400,2026-04-27T23:10:43Z
LTU,LTU,debt_to_gdp_pct,2016,39.800,-2.600,2026-04-27T23:10:43Z
LTU,LTU,debt_to_gdp_pct,2017,39.100,-0.700,2026-04-27T23:10:43Z
LTU,LTU,debt_to_gdp_pct,2018,33.300,-5.800,2026-04-27T23:10:43Z
LTU,LTU,debt_to_gdp_pct,2019,35.600,+2.300,2026-04-27T23:10:43Z
LTU,LTU,debt_to_gdp_pct,2020,45.900,+10.300,2026-04-27T23:10:43Z
LTU,LTU,debt_to_gdp_pct,2021,43.300,-2.600,2026-04-27T23:10:43Z
LTU,LTU,debt_to_gdp_pct,2022,38.300,-5.000,2026-04-27T23:10:43Z
LTU,LTU,debt_to_gdp_pct,2023,37.100,-1.200,2026-04-27T23:10:43Z
LTU,LTU,debt_to_gdp_pct,2024,38.000,+0.900,2026-04-27T23:10:43Z
LTU,LTU,debt_to_gdp_pct,2025,39.800,+1.800,2026-04-27T23:10:43Z
LTU,LTU,debt_to_gdp_pct,2026,45.100,+5.300,2026-04-27T23:10:43Z
LTU,LTU,debt_to_gdp_pct,2027,48.900,+3.800,2026-04-27T23:10:43Z
LTU,LTU,debt_to_gdp_pct,2028,50.800,+1.900,2026-04-27T23:10:43Z
LTU,LTU,debt_to_gdp_pct,2029,52.700,+1.900,2026-04-27T23:10:43Z
LTU,LTU,debt_to_gdp_pct,2030,54.400,+1.700,2026-04-27T23:10:43Z
LTU,LTU,debt_to_gdp_pct,2031,56.300,+1.900,2026-04-27T23:10:43Z
LUX,LUX,debt_to_gdp_pct,2016,19.600,-1.500,2026-04-27T23:10:43Z
LUX,LUX,debt_to_gdp_pct,2017,21.800,+2.200,2026-04-27T23:10:43Z
LUX,LUX,debt_to_gdp_pct,2018,20.900,-0.900,2026-04-27T23:10:43Z
LUX,LUX,debt_to_gdp_pct,2019,22.300,+1.400,2026-04-27T23:10:43Z
LUX,LUX,debt_to_gdp_pct,2020,24.500,+2.200,2026-04-27T23:10:43Z
LUX,LUX,debt_to_gdp_pct,2021,24.200,-0.300,2026-04-27T23:10:43Z
LUX,LUX,debt_to_gdp_pct,2022,24.900,+0.700,2026-04-27T23:10:43Z
LUX,LUX,debt_to_gdp_pct,2023,24.700,-0.200,2026-04-27T23:10:43Z
LUX,LUX,debt_to_gdp_pct,2024,26.300,+1.600,2026-04-27T23:10:43Z
LUX,LUX,debt_to_gdp_pct,2025,27.000,+0.700,2026-04-27T23:10:43Z
LUX,LUX,debt_to_gdp_pct,2026,28.000,+1.000,2026-04-27T23:10:43Z
LUX,LUX,debt_to_gdp_pct,2027,28.900,+0.900,2026-04-27T23:10:43Z
LUX,LUX,debt_to_gdp_pct,2028,30.500,+1.600,2026-04-27T23:10:43Z
LUX,LUX,debt_to_gdp_pct,2029,32.200,+1.700,2026-04-27T23:10:43Z
LUX,LUX,debt_to_gdp_pct,2030,33.700,+1.500,2026-04-27T23:10:43Z
LUX,LUX,debt_to_gdp_pct,2031,35.200,+1.500,2026-04-27T23:10:43Z
LVA,LVA,debt_to_gdp_pct,2016,41.700,+3.400,2026-04-27T23:10:43Z
LVA,LVA,debt_to_gdp_pct,2017,40.300,-1.400,2026-04-27T23:10:43Z
LVA,LVA,debt_to_gdp_pct,2018,38.300,-2.000,2026-04-27T23:10:43Z
LVA,LVA,debt_to_gdp_pct,2019,37.900,-0.400,2026-04-27T23:10:43Z
LVA,LVA,debt_to_gdp_pct,2020,44.000,+6.100,2026-04-27T23:10:43Z
LVA,LVA,debt_to_gdp_pct,2021,45.900,+1.900,2026-04-27T23:10:43Z
LVA,LVA,debt_to_gdp_pct,2022,44.400,-1.500,2026-04-27T23:10:43Z
LVA,LVA,debt_to_gdp_pct,2023,44.400,+0.000,2026-04-27T23:10:43Z
LVA,LVA,debt_to_gdp_pct,2024,46.200,+1.800,2026-04-27T23:10:43Z
LVA,LVA,debt_to_gdp_pct,2025,46.900,+0.700,2026-04-27T23:10:43Z
LVA,LVA,debt_to_gdp_pct,2026,47.400,+0.500,2026-04-27T23:10:43Z
LVA,LVA,debt_to_gdp_pct,2027,48.500,+1.100,2026-04-27T23:10:43Z
LVA,LVA,debt_to_gdp_pct,2028,49.600,+1.100,2026-04-27T23:10:43Z
LVA,LVA,debt_to_gdp_pct,2029,50.800,+1.200,2026-04-27T23:10:43Z
LVA,LVA,debt_to_gdp_pct,2030,52.200,+1.400,2026-04-27T23:10:43Z
LVA,LVA,debt_to_gdp_pct,2031,53.500,+1.300,2026-04-27T23:10:43Z
MAC,MAC,debt_to_gdp_pct,2016,0.000,+0.000,2026-04-27T23:10:43Z
MAC,MAC,debt_to_gdp_pct,2017,0.000,+0.000,2026-04-27T23:10:43Z
MAC,MAC,debt_to_gdp_pct,2018,0.000,+0.000,2026-04-27T23:10:43Z
MAC,MAC,debt_to_gdp_pct,2019,0.000,+0.000,2026-04-27T23:10:43Z
MAC,MAC,debt_to_gdp_pct,2020,0.000,+0.000,2026-04-27T23:10:43Z
MAC,MAC,debt_to_gdp_pct,2021,0.000,+0.000,2026-04-27T23:10:43Z
MAC,MAC,debt_to_gdp_pct,2022,0.000,+0.000,2026-04-27T23:10:43Z
MAC,MAC,debt_to_gdp_pct,2023,0.000,+0.000,2026-04-27T23:10:43Z
MAC,MAC,debt_to_gdp_pct,2024,0.000,+0.000,2026-04-27T23:10:43Z
MAC,MAC,debt_to_gdp_pct,2025,0.000,+0.000,2026-04-27T23:10:43Z
MAC,MAC,debt_to_gdp_pct,2026,0.000,+0.000,2026-04-27T23:10:43Z
MAC,MAC,debt_to_gdp_pct,2027,0.000,+0.000,2026-04-27T23:10:43Z
MAC,MAC,debt_to_gdp_pct,2028,0.000,+0.000,2026-04-27T23:10:43Z
MAC,MAC,debt_to_gdp_pct,2029,0.000,+0.000,2026-04-27T23:10:43Z
MAC,MAC,debt_to_gdp_pct,2030,0.000,+0.000,2026-04-27T23:10:43Z
MAC,MAC,debt_to_gdp_pct,2031,0.000,+0.000,2026-04-27T23:10:43Z
MAE,MAE,debt_to_gdp_pct,2016,115.600,+2.400,2026-04-27T23:10:43Z
MAE,MAE,debt_to_gdp_pct,2017,113.900,-1.700,2026-04-27T23:10:43Z
MAE,MAE,debt_to_gdp_pct,2018,113.800,-0.100,2026-04-27T23:10:43Z
MAE,MAE,debt_to_gdp_pct,2019,114.600,+0.800,2026-04-27T23:10:43Z
MAE,MAE,debt_to_gdp_pct,2020,136.100,+21.500,2026-04-27T23:10:43Z
MAE,MAE,debt_to_gdp_pct,2021,129.100,-7.000,2026-04-27T23:10:43Z
MAE,MAE,debt_to_gdp_pct,2022,122.900,-6.200,2026-04-27T23:10:43Z
MAE,MAE,debt_to_gdp_pct,2023,121.500,-1.400,2026-04-27T23:10:43Z
MAE,MAE,debt_to_gdp_pct,2024,122.200,+0.700,2026-04-27T23:10:43Z
MAE,MAE,debt_to_gdp_pct,2025,123.000,+0.800,2026-04-27T23:10:43Z
MAE,MAE,debt_to_gdp_pct,2026,123.700,+0.700,2026-04-27T23:10:43Z
MAE,MAE,debt_to_gdp_pct,2027,125.400,+1.700,2026-04-27T23:10:43Z
MAE,MAE,debt_to_gdp_pct,2028,127.400,+2.000,2026-04-27T23:10:43Z
MAE,MAE,debt_to_gdp_pct,2029,129.200,+1.800,2026-04-27T23:10:43Z
MAE,MAE,debt_to_gdp_pct,2030,131.000,+1.800,2026-04-27T23:10:43Z
MAE,MAE,debt_to_gdp_pct,2031,132.800,+1.800,2026-04-27T23:10:43Z
MAR,MAR,debt_to_gdp_pct,2016,60.100,+1.700,2026-04-27T23:10:43Z
MAR,MAR,debt_to_gdp_pct,2017,60.300,+0.200,2026-04-27T23:10:43Z
MAR,MAR,debt_to_gdp_pct,2018,60.500,+0.200,2026-04-27T23:10:43Z
MAR,MAR,debt_to_gdp_pct,2019,60.300,-0.200,2026-04-27T23:10:43Z
MAR,MAR,debt_to_gdp_pct,2020,72.200,+11.900,2026-04-27T23:10:43Z
MAR,MAR,debt_to_gdp_pct,2021,69.400,-2.800,2026-04-27T23:10:43Z
MAR,MAR,debt_to_gdp_pct,2022,71.400,+2.000,2026-04-27T23:10:43Z
MAR,MAR,debt_to_gdp_pct,2023,68.700,-2.700,2026-04-27T23:10:43Z
MAR,MAR,debt_to_gdp_pct,2024,67.700,-1.000,2026-04-27T23:10:43Z
MAR,MAR,debt_to_gdp_pct,2025,67.100,-0.600,2026-04-27T23:10:43Z
MAR,MAR,debt_to_gdp_pct,2026,65.800,-1.300,2026-04-27T23:10:43Z
MAR,MAR,debt_to_gdp_pct,2027,64.900,-0.900,2026-04-27T23:10:43Z
MAR,MAR,debt_to_gdp_pct,2028,63.900,-1.000,2026-04-27T23:10:43Z
MAR,MAR,debt_to_gdp_pct,2029,62.800,-1.100,2026-04-27T23:10:43Z
MAR,MAR,debt_to_gdp_pct,2030,61.900,-0.900,2026-04-27T23:10:43Z
MAR,MAR,debt_to_gdp_pct,2031,61.000,-0.900,2026-04-27T23:10:43Z
MDA,MDA,debt_to_gdp_pct,2016,39.700,-2.400,2026-04-27T23:10:43Z
MDA,MDA,debt_to_gdp_pct,2017,34.900,-4.800,2026-04-27T23:10:43Z
MDA,MDA,debt_to_gdp_pct,2018,31.800,-3.100,2026-04-27T23:10:43Z
MDA,MDA,debt_to_gdp_pct,2019,28.800,-3.000,2026-04-27T23:10:43Z
MDA,MDA,debt_to_gdp_pct,2020,36.600,+7.800,2026-04-27T23:10:43Z
MDA,MDA,debt_to_gdp_pct,2021,33.600,-3.000,2026-04-27T23:10:43Z
MDA,MDA,debt_to_gdp_pct,2022,35.000,+1.400,2026-04-27T23:10:43Z
MDA,MDA,debt_to_gdp_pct,2023,34.900,-0.100,2026-04-27T23:10:43Z
MDA,MDA,debt_to_gdp_pct,2024,38.800,+3.900,2026-04-27T23:10:43Z
MDA,MDA,debt_to_gdp_pct,2025,36.600,-2.200,2026-04-27T23:10:43Z
