filed,kind,title,url,captured_at
2025-12-05T13:47:00Z,vaccine,ACIP Recommends Individual-Based Decision-Making for Hepatitis B Vaccine for Infants Born to Women Who Test Negative for the Virus,https://www.cdc.gov/media/releases/2025/2025-acip-recommends-individual-based-decision-making-for-hepatitis-b-vaccine-for-infants-born-to-women.html,2026-04-27T22:57:03
2025-10-31T04:00:00Z,outbreak,"Salmonella outbreak linked to moringa leaf, an ingredient in powdered supplements",https://www.cdc.gov/media/releases/2025/2025-salmonella-outbreak-linked-to-moringa-leaf-an-ingredient-in-powdered-supplements.html,2026-04-27T22:57:03
2025-10-30T04:00:00Z,outbreak,CDC continues to note illnesses despite product recalls and asks consumers to check for recalled foods in <em>Listeria</em> outbreak linked to prepared meals,https://www.cdc.gov/media/releases/2025/2025-cdc-continues-to-note-illnesses-despite-product-recalls.html,2026-04-27T22:57:03
2025-10-06T10:03:00Z,vaccine,CDC Immunization Schedule Adopts Individual-Based Decision-Making for COVID-19 and Standalone Vaccination for Chickenpox in Toddlers,https://www.cdc.gov/media/releases/2025/cdc-immunization-schedule-adopts-individual-based-decision.html,2026-04-27T22:57:03
2025-09-30T04:00:00Z,personnel,"Statement from Laura Chanchien Parajón, MD, MPH, Director (Acting), CDC's National Center for Chronic Disease Prevention and Health Promotion, on the passing of Suzy Ellis, <em>Tips From Former Smokers®</em> participant",https://www.cdc.gov/media/releases/2025/2025-statement-from-laura-chanchien-parajon-md-mph-director-acting-cdcs-national-center-for-1.html,2026-04-27T22:57:03
2025-09-26T18:30:00Z,outbreak,Listeria Outbreak to include more Prepared Foods,https://www.cdc.gov/media/releases/2025/cdc-expands-listeria-outbreak-alert-to-include-additional-prepared-foods.html,2026-04-27T22:57:03
2025-09-26T04:00:00Z,outbreak,CDC expands Listeria outbreak to include more prepared meals,https://www.cdc.gov/media/releases/2025/cdc-expands-listeria-outbreak-alert-to-include-additional-prepared-foods.html,2026-04-27T22:57:03
2025-09-24T04:00:00Z,research,CDC Reports Latest National Data on Syphilis in Newborns and Sexually Transmitted Infections (STIs),https://www.cdc.gov/media/releases/2025/2025-cdc-reports-latest-national-data-on-syphilis-in-newborns-and-sexually-transmitted-infections-stis.html,2026-04-27T22:57:03
2025-09-23T15:29:00Z,research,CDC Report Finds Sharp Rise in Dangerous Drug-Resistant Bacteria,https://www.cdc.gov/media/releases/2025/2025-cdc-report-finds-sharp-rise-in-dangerous-drug-resistant-bacteria.html,2026-04-27T22:57:03
2025-09-18T15:58:00Z,personnel,"Statement from Laura Chanchien Parajón, MD, MPH, Director (Acting), CDC's National Center for Chronic Disease Prevention and Health Promotion, on the passing of Michael Fletcher, <em>Tips From Former Smokers®</em> participant",https://www.cdc.gov/media/releases/2025/statement-from-laura-chanchien-parajon-md-mph-director-acting-cdcs-national-center-for.html,2026-04-27T22:57:03
2025-09-05T16:46:00Z,outbreak,Certain Metabolic Meals home delivery foods reported in ongoing <em>Salmonella</em> outbreak investigation,https://www.cdc.gov/media/releases/2025/2025-certain-metabolic-meals-home-delivery-foods-reported-in-ongoing-salmonella-outbreak-investigation.html,2026-04-27T22:57:03
2025-08-28T13:21:00Z,outbreak,Nearly 100 people sick in <em>Salmonella </em>outbreak linked to recalled eggs,https://www.cdc.gov/media/releases/2025/2025-nearly-100-people-sick-in-salmonella-outbreak-linked-to-recalled-eggs.html,2026-04-27T22:57:03
2025-08-11T17:04:00Z,personnel,Statement from the U.S. Department of Health and Human Services,https://www.cdc.gov/media/releases/2025/2025-hhs-secretary-kennedy-visits-cdc-after-atlanta-shooting.html,2026-04-27T22:57:03
2025-08-05T10:45:00Z,press,CDC Launches New Campaign to Address Youth Substance Use and Mental Health,https://www.cdc.gov/media/releases/2025/2025-cdc-launches-new-campaign-to-address-youth-substance-use-and-mental-health.html,2026-04-27T22:57:03
2025-08-04T16:06:00Z,personnel,"Statement from Laura Chanchien Parajón, MD, MPH, Director (Acting), CDC's National Center for Chronic Disease Prevention and Health Promotion, on the passing of Christine Brader, <em>Tips From Former Smokers</em><em>®</em> participant",https://www.cdc.gov/media/releases/2025/2025-statement-from-laura-chanchien-parajon-md-mph-director-acting-cdcs-national-center-for.html,2026-04-27T22:57:03
2025-07-31T15:37:00Z,personnel,Secretary Kennedy Swears in Susan Monarez as CDC Director to Advance 'Make America Healthy Again' Agenda,https://www.cdc.gov/media/releases/2025/2025-secretary-kennedy-swears-in-susan-monarez-as-cdc-director-to-advance-make-america-healthy-again.html,2026-04-27T22:57:03
2025-07-17T11:56:00Z,outbreak,CDC warns of <em>Salmonella </em>outbreak linked to frozen sprouted beans,https://www.cdc.gov/media/releases/2025/2025-cdc-warns-of-salmonella-outbreak-linked-to-frozen-sprouted-beans.html,2026-04-27T22:57:03
2025-06-26T16:04:00Z,vaccine,CDC’s Advisory Committee on Immunization Concludes Meeting with Joint Statement,https://www.cdc.gov/media/releases/2025/2025-cdcs-advisory-committee-on-immunization-concludes-meeting-with-joint-statement.html,2026-04-27T22:57:03
2025-06-20T04:00:00Z,vaccine,CDC’s Advisory Committee on Immunization Practices to Meet June 25–26,https://www.cdc.gov/media/releases/2025/2025-media-advisory-cdcs-advisory-committee-on-immunization-practices-to-meet-june-25-26.html,2026-04-27T22:57:03
2025-06-18T20:31:00Z,outbreak,CDC warns of <em>Listeria</em> outbreak linked to recalled chicken fettuccine alfredo meals,https://www.cdc.gov/media/releases/2025/2025-cdc-warns-of-listeria-outbreak-linked-to-recalled-chicken-fettuccine-alfredo-meals.html,2026-04-27T22:57:03
2025-06-16T04:00:00Z,outbreak,CDC warns of <em>Salmonella</em> outbreak linked to pistachio cream,https://www.cdc.gov/media/releases/2025/2025-cdc-warns-of-salmonella-outbreak-linked-to-pistachio-cream.html,2026-04-27T22:57:03
2025-06-07T04:00:00Z,outbreak,CDC warns of <em>Salmonella </em>outbreak linked to eggs,https://www.cdc.gov/media/releases/2025/2025-cdc-warns-of-salmonella-outbreak-linked-to-eggs.html,2026-04-27T22:57:03
2025-05-20T14:30:00Z,outbreak,CDC warns of <em>Salmonella</em> outbreak linked to whole cucumbers,https://www.cdc.gov/media/releases/2025/2025-cdc-warns-of-salmonella-outbreak-linked-to-whole-cucumbers.html,2026-04-27T22:57:03
2025-05-14T04:00:00Z,press,Statement from CDC’s National Center for Injury Prevention and Control on Provisional 2024 Overdose Death Data,https://www.cdc.gov/media/releases/2025/2025-statement-from-cdcs-national-center-for-injury-prevention-and-control-on-provisional-2024.html,2026-04-27T22:57:03
2025-05-05T15:50:00Z,outbreak,CDC announces <em>Salmonella </em>outbreak linked to backyard poultry,https://www.cdc.gov/media/releases/2025/2025-cdc-announces-salmonella-outbreak-linked-to-backyard-poultry.html,2026-04-27T22:57:03
2025-04-07T04:00:00Z,outbreak,CDC Statement on Measles Outbreak,https://www.cdc.gov/media/releases/2025/cdc-statement-on-measles-outbreak-04072025.html,2026-04-27T22:57:03
2025-02-27T09:58:00Z,outbreak,CDC Statement on Measles Outbreak,https://www.cdc.gov/media/releases/2025/2025-cdc-statement-on-measles-outbreak.html,2026-04-27T22:57:03
2025-02-25T13:16:00Z,research,CDC Reports Nearly 24% Decline in U.S. Drug Overdose Deaths,https://www.cdc.gov/media/releases/2025/2025-cdc-reports-decline-in-us-drug-overdose-deaths.html,2026-04-27T22:57:03
2025-02-24T17:06:00Z,outbreak,CDC warns of <em>Listeria</em> outbreak linked to supplement shakes distributed in long-term care facilities,https://www.cdc.gov/media/releases/2025/2025-supplement-shakes-listeria-outbreak.html,2026-04-27T22:57:03
2025-01-10T14:20:00Z,press,"U.S. Government Releases First National One Health Plan to Protect People, Animals, and Our Environment from Shared Health Threats",https://www.cdc.gov/media/releases/2025/us-government-releases-national-one-health-plan.html,2026-04-27T22:57:03
2025-01-06T18:00:00Z,outbreak,First H5 Bird Flu Death Reported in United States,https://www.cdc.gov/media/releases/2025/m0106-h5-birdflu-death.html,2026-04-27T22:57:03
