filed,kind,title,url,captured_at
2025-07-16T02:00:00Z,press,Industrial Capacity Utilization Rate in the Second Quarter of 2025,https://www.stats.gov.cn/english/PressRelease/202507/t20250730_1960536.html,2026-04-27T22:57:31
2025-07-16T02:00:00Z,press,Households' Income and Consumption Expenditure in the First Half of 2025,https://www.stats.gov.cn/english/PressRelease/202507/t20250730_1960541.html,2026-04-27T22:57:31
2025-07-16T02:00:00Z,retail_sales,Total Retail Sales of Consumer Goods in June 2025,https://www.stats.gov.cn/english/PressRelease/202508/t20250805_1960595.html,2026-04-27T22:57:31
2025-07-16T02:00:00Z,real_estate,Investment in Real Estate Development in the First Half of 2025,https://www.stats.gov.cn/english/PressRelease/202508/t20250805_1960597.html,2026-04-27T22:57:31
2025-07-16T02:00:00Z,fixed_investment,Investment in Fixed Assets in the First Half of 2025,https://www.stats.gov.cn/english/PressRelease/202508/t20250806_1960602.html,2026-04-27T22:57:31
2025-07-16T02:00:00Z,press,Energy Production in June 2025,https://www.stats.gov.cn/english/PressRelease/202508/t20250815_1960812.html,2026-04-27T22:57:31
2025-07-16T01:30:00Z,press,Sales Prices of Commercial Residential Buildings in 70 Medium and Large-sized Cities in June 2025,https://www.stats.gov.cn/english/PressRelease/202507/t20250715_1960416.html,2026-04-27T22:57:31
2025-07-15T02:00:00Z,press,National Economy Made Steady Improvement Despite Challenges in the First Half Year,https://www.stats.gov.cn/english/PressRelease/202507/t20250715_1960408.html,2026-04-27T22:57:31
2025-07-14T01:30:00Z,press,"Market Prices of Important Means of Production in Circulation, July 1-10, 2025",https://www.stats.gov.cn/english/PressRelease/202507/t20250714_1960399.html,2026-04-27T22:57:31
2025-07-11T01:30:00Z,press,Bulletin on the National Summer Grain Output in 2025,https://www.stats.gov.cn/english/PressRelease/202507/t20250716_1960441.html,2026-04-27T22:57:31
2025-07-10T01:30:00Z,cpi,Consumer Price Index for June 2025,https://www.stats.gov.cn/english/PressRelease/202507/t20250716_1960442.html,2026-04-27T22:57:31
2025-07-10T01:30:00Z,ppi,Producer Price Index in the Industrial Sector for June 2025,https://www.stats.gov.cn/english/PressRelease/202507/t20250716_1960443.html,2026-04-27T22:57:31
2025-07-04T01:30:00Z,press,"Market Prices of Important Means of Production in Circulation, June 21-30, 2025",https://www.stats.gov.cn/english/PressRelease/202507/t20250707_1960342.html,2026-04-27T22:57:31
2025-07-01T01:30:00Z,press,Purchasing Managers' Index for June 2025,https://www.stats.gov.cn/english/PressRelease/202507/t20250707_1960346.html,2026-04-27T22:57:31
2025-06-28T01:30:00Z,press,Development Report on Culture and Related Industries in 2024,https://www.stats.gov.cn/english/PressRelease/202507/t20250707_1960343.html,2026-04-27T22:57:31
2025-06-28T01:30:00Z,industrial_production,The Profit of Industrial Enterprises above Designated Size from January to May in 2025,https://www.stats.gov.cn/english/PressRelease/202507/t20250707_1960344.html,2026-04-27T22:57:31
2025-06-24T01:30:00Z,press,"Market Prices of Important Means of Production in Circulation, June 11-20, 2025",https://www.stats.gov.cn/english/PressRelease/202506/t20250624_1960249.html,2026-04-27T22:57:31
2025-06-17T02:00:00Z,fixed_investment,Investment in Fixed Assets from January to May 2025,https://www.stats.gov.cn/english/PressRelease/202506/t20250620_1960219.html,2026-04-27T22:57:31
2025-06-17T02:00:00Z,press,Energy Production in May 2025,https://www.stats.gov.cn/english/PressRelease/202506/t20250620_1960220.html,2026-04-27T22:57:31
2025-06-17T02:00:00Z,retail_sales,Total Retail Sales of Consumer Goods in May 2025,https://www.stats.gov.cn/english/PressRelease/202506/t20250620_1960221.html,2026-04-27T22:57:31
2025-06-17T02:00:00Z,industrial_production,Industrial Production Operation in May 2025,https://www.stats.gov.cn/english/PressRelease/202506/t20250620_1960222.html,2026-04-27T22:57:31
2025-06-17T02:00:00Z,real_estate,Investment in Real Estate Development from January to May 2025,https://www.stats.gov.cn/english/PressRelease/202506/t20250624_1960252.html,2026-04-27T22:57:31
2025-06-17T01:30:00Z,press,Sales Prices of Commercial Residential Buildings in 70 Medium and Large-sized Cities in May 2025,https://www.stats.gov.cn/english/PressRelease/202506/t20250616_1960179.html,2026-04-27T22:57:31
2025-06-16T02:00:00Z,press,National Economy Was Generally Stable with Steady Growth in May,https://www.stats.gov.cn/english/PressRelease/202506/t20250616_1960165.html,2026-04-27T22:57:31
2025-06-14T01:30:00Z,press,"Market Prices of Important Means of Production in Circulation, June 1-10, 2025",https://www.stats.gov.cn/english/PressRelease/202506/t20250613_1960152.html,2026-04-27T22:57:31
2025-06-10T01:30:00Z,cpi,Consumer Price Index for May 2025,https://www.stats.gov.cn/english/PressRelease/202506/t20250612_1960145.html,2026-04-27T22:57:31
2025-06-10T01:30:00Z,ppi,Producer Price Index in the Industrial Sector for May 2025,https://www.stats.gov.cn/english/PressRelease/202506/t20250612_1960146.html,2026-04-27T22:57:31
2025-06-04T01:30:00Z,press,"Market Prices of Important Means of Production in Circulation, May 21-31, 2025",https://www.stats.gov.cn/english/PressRelease/202506/t20250604_1959996.html,2026-04-27T22:57:31
2025-05-28T01:30:00Z,industrial_production,The Profit of Industrial Enterprises above Designated Size from January to April 2025,https://www.stats.gov.cn/english/PressRelease/202505/t20250530_1959978.html,2026-04-27T22:57:31
2025-05-28T01:30:00Z,press,Purchasing Managers' Index for May 2025,https://www.stats.gov.cn/english/PressRelease/202506/t20250605_1960075.html,2026-04-27T22:57:31
2025-05-24T01:30:00Z,press,"Market Prices of Important Means of Production in Circulation, May 11-20, 2025",https://www.stats.gov.cn/english/PressRelease/202505/t20250526_1959950.html,2026-04-27T22:57:31
2025-05-20T02:00:00Z,press,Energy Production in April 2025,https://www.stats.gov.cn/english/PressRelease/202505/t20250523_1959934.html,2026-04-27T22:57:31
2025-05-20T02:00:00Z,fixed_investment,Investment in Fixed Assets from January to April 2025,https://www.stats.gov.cn/english/PressRelease/202505/t20250526_1959951.html,2026-04-27T22:57:31
2025-05-20T02:00:00Z,industrial_production,Industrial Production Operation in April 2025,https://www.stats.gov.cn/english/PressRelease/202505/t20250526_1959952.html,2026-04-27T22:57:31
2025-05-20T02:00:00Z,real_estate,Investment in Real Estate Development from January to April 2025,https://www.stats.gov.cn/english/PressRelease/202505/t20250526_1959953.html,2026-04-27T22:57:31
2025-05-20T02:00:00Z,retail_sales,Total Retail Sales of Consumer Goods in April 2025,https://www.stats.gov.cn/english/PressRelease/202505/t20250526_1959954.html,2026-04-27T22:57:31
2025-05-20T01:30:00Z,press,Sales Prices of Commercial Residential Buildings in 70 Medium and Large-sized Cities in April 2025,https://www.stats.gov.cn/english/PressRelease/202505/t20250520_1959880.html,2026-04-27T22:57:31
2025-05-19T02:00:00Z,press,National Economy Withstood Pressure and Maintained Stable Growth in April,https://www.stats.gov.cn/english/PressRelease/202505/t20250519_1959854.html,2026-04-27T22:57:31
2025-05-16T20:00:00Z,press,Average Annual Wages of Persons Employed in Urban Units in 2024,https://www.stats.gov.cn/english/PressRelease/202505/t20250520_1959885.html,2026-04-27T22:57:31
2025-05-14T01:30:00Z,press,"Market Prices of Important Means of Production in Circulation, May 1-10, 2025",https://www.stats.gov.cn/english/PressRelease/202505/t20250526_1959949.html,2026-04-27T22:57:31
2025-05-11T01:30:00Z,cpi,Consumer Price Index for April 2025,https://www.stats.gov.cn/english/PressRelease/202505/t20250514_1959798.html,2026-04-27T22:57:31
2025-05-11T01:30:00Z,ppi,Producer Price Index in the Industrial Sector for April 2025,https://www.stats.gov.cn/english/PressRelease/202505/t20250514_1959804.html,2026-04-27T22:57:31
2025-05-07T01:30:00Z,press,"Market Prices of Important Means of Production in Circulation, April 21-30, 2025",https://www.stats.gov.cn/english/PressRelease/202505/t20250507_1959642.html,2026-04-27T22:57:31
2025-05-01T01:30:00Z,press,Purchasing Managers' Index for April 2025,https://www.stats.gov.cn/english/PressRelease/202505/t20250507_1959690.html,2026-04-27T22:57:31
2025-04-30T01:30:00Z,press,Business Revenue of Enterprises above the Designated Size Engaged in Culture and Related Industries in the First Quarter of 2025,https://www.stats.gov.cn/english/PressRelease/202505/t20250507_1959685.html,2026-04-27T22:57:31
2025-04-28T01:30:00Z,industrial_production,The Profit of Industrial Enterprises above Designated Size from January to March in 2025,https://www.stats.gov.cn/english/PressRelease/202504/t20250429_1959508.html,2026-04-27T22:57:31
2025-04-24T01:30:00Z,press,"Market Prices of Important Means of Production in Circulation, April 11-20, 2025",https://www.stats.gov.cn/english/PressRelease/202504/t20250424_1959442.html,2026-04-27T22:57:31
2025-04-18T01:30:00Z,gdp,Preliminary Accounting Results of GDP for the First Quarter of 2025,https://www.stats.gov.cn/english/PressRelease/202504/t20250421_1959377.html,2026-04-27T22:57:31
2025-04-17T02:00:00Z,industrial_production,Industrial Production Operation in March 2025,https://www.stats.gov.cn/english/PressRelease/202504/t20250425_1959455.html,2026-04-27T22:57:31
2025-04-17T02:00:00Z,press,Energy Production in March 2025,https://www.stats.gov.cn/english/PressRelease/202504/t20250425_1959456.html,2026-04-27T22:57:31
2025-04-17T02:00:00Z,fixed_investment,Investment in Fixed Assets from January to March 2025,https://www.stats.gov.cn/english/PressRelease/202504/t20250425_1959457.html,2026-04-27T22:57:31
2025-04-17T02:00:00Z,real_estate,Investment in Real Estate Development for Jan-Mar 2025,https://www.stats.gov.cn/english/PressRelease/202504/t20250425_1959458.html,2026-04-27T22:57:31
2025-04-17T02:00:00Z,retail_sales,Total Retail Sales of Consumer Goods in March 2025,https://www.stats.gov.cn/english/PressRelease/202504/t20250425_1959459.html,2026-04-27T22:57:31
2025-04-17T02:00:00Z,press,Households' Income and Consumption Expenditure in the First Quarter of 2025,https://www.stats.gov.cn/english/PressRelease/202504/t20250425_1959460.html,2026-04-27T22:57:31
2025-04-17T02:00:00Z,press,Industrial Capacity Utilization Rate in the First Quarter of 2025,https://www.stats.gov.cn/english/PressRelease/202504/t20250425_1959461.html,2026-04-27T22:57:31
2025-04-17T01:30:00Z,press,Sales Prices of Commercial Residential Buildings in 70 Medium and Large-sized Cities in March 2025,https://www.stats.gov.cn/english/PressRelease/202504/t20250425_1959462.html,2026-04-27T22:57:31
2025-04-16T02:00:00Z,press,National Economy was Off to a Good Start in the First Quarter,https://www.stats.gov.cn/english/PressRelease/202504/t20250416_1959313.html,2026-04-27T22:57:31
2025-04-14T01:30:00Z,press,"Market Prices of Important Means of Production in Circulation, April 1-10, 2025",https://www.stats.gov.cn/english/PressRelease/202504/t20250414_1959289.html,2026-04-27T22:57:31
2025-04-11T01:30:00Z,cpi,Consumer Price Index for March 2025,https://www.stats.gov.cn/english/PressRelease/202504/t20250414_1959290.html,2026-04-27T22:57:31
2025-04-11T01:30:00Z,ppi,Producer Price Index in the Industrial Sector for March 2025,https://www.stats.gov.cn/english/PressRelease/202504/t20250414_1959291.html,2026-04-27T22:57:31
2025-04-04T01:30:00Z,press,"Market Prices of Important Means of Production in Circulation, March 21-31, 2025",https://www.stats.gov.cn/english/PressRelease/202504/t20250402_1959192.html,2026-04-27T22:57:31
2025-04-01T01:30:00Z,press,Purchasing Managers' Index for March 2025,https://www.stats.gov.cn/english/PressRelease/202504/t20250408_1959247.html,2026-04-27T22:57:31
2025-03-28T01:30:00Z,industrial_production,The Profit of Industrial Enterprises above Designated Size from January to February in 2025,https://www.stats.gov.cn/english/PressRelease/202504/t20250401_1959184.html,2026-04-27T22:57:31
2025-03-24T01:30:00Z,press,"Market Prices of Important Means of Production in Circulation, March 11-20, 2025",https://www.stats.gov.cn/english/PressRelease/202503/t20250324_1959137.html,2026-04-27T22:57:31
2025-03-18T02:00:00Z,fixed_investment,Investment in Fixed Assets from January to February 2025,https://www.stats.gov.cn/english/PressRelease/202503/t20250324_1959127.html,2026-04-27T22:57:31
2025-03-18T02:00:00Z,retail_sales,Total Retail Sales of Consumer Goods from January to February 2025,https://www.stats.gov.cn/english/PressRelease/202503/t20250324_1959130.html,2026-04-27T22:57:31
2025-03-18T02:00:00Z,real_estate,Investment in Real Estate Development for Jan-Feb 2025,https://www.stats.gov.cn/english/PressRelease/202503/t20250324_1959131.html,2026-04-27T22:57:31
2025-03-18T02:00:00Z,press,Energy Production from January to February 2025,https://www.stats.gov.cn/english/PressRelease/202503/t20250324_1959132.html,2026-04-27T22:57:31
2025-03-18T02:00:00Z,industrial_production,Industrial Production Operation from January to February 2025,https://www.stats.gov.cn/english/PressRelease/202503/t20250324_1959133.html,2026-04-27T22:57:31
2025-03-18T01:30:00Z,press,Sales Prices of Commercial Residential Buildings in 70 Medium and Large-sized Cities in February 2025,https://www.stats.gov.cn/english/PressRelease/202504/t20250425_1959464.html,2026-04-27T22:57:31
2025-03-17T02:00:00Z,press,National Economy Made a Steady Start with New and Positive Development Momentum in the First Two Months,https://www.stats.gov.cn/english/PressRelease/202503/t20250317_1959011.html,2026-04-27T22:57:31
2025-03-14T01:30:00Z,press,"Market Prices of Important Means of Production in Circulation, March 1-10, 2025",https://www.stats.gov.cn/english/PressRelease/202503/t20250313_1958956.html,2026-04-27T22:57:31
2025-03-10T01:30:00Z,cpi,Consumer Price Index for February 2025,https://www.stats.gov.cn/english/PressRelease/202503/t20250313_1958953.html,2026-04-27T22:57:31
2025-03-10T01:30:00Z,ppi,Producer Price Index in the Industrial Sector for February 2025,https://www.stats.gov.cn/english/PressRelease/202503/t20250313_1958954.html,2026-04-27T22:57:31
2025-03-04T01:30:00Z,press,"Market Prices of Important Means of Production in Circulation, February 21-28, 2025",https://www.stats.gov.cn/english/PressRelease/202503/t20250304_1958846.html,2026-04-27T22:57:31
2025-03-02T01:30:00Z,press,Purchasing Managers' Index for February 2025,https://www.stats.gov.cn/english/PressRelease/202503/t20250307_1958911.html,2026-04-27T22:57:31
2025-02-28T01:30:00Z,press,STATISTICAL COMMUNIQUÉ OF THE PEOPLE'S REPUBLIC OF CHINA  ON THE 2024 NATIONAL  ECONOMIC AND SOCIAL DEVELOPMENT,https://www.stats.gov.cn/english/PressRelease/202502/t20250228_1958822.html,2026-04-27T22:57:31
2025-02-24T01:30:00Z,press,"Market Prices of Important Means of Production in Circulation, February 11-20, 2025",https://www.stats.gov.cn/english/PressRelease/202502/t20250224_1958784.html,2026-04-27T22:57:31
2025-02-20T01:30:00Z,press,Sales Prices of Commercial Residential Buildings in 70 Medium and Large-sized Cities in January 2025,https://www.stats.gov.cn/english/PressRelease/202502/t20250219_1958762.html,2026-04-27T22:57:31
2025-02-14T01:30:00Z,press,"Market Prices of Important Means of Production in Circulation, February 1-10, 2025",https://www.stats.gov.cn/english/PressRelease/202502/t20250214_1958711.html,2026-04-27T22:57:31
2025-02-10T01:30:00Z,ppi,Producer Price Index in the Industrial Sector for January 2025,https://www.stats.gov.cn/english/PressRelease/202502/t20250213_1958703.html,2026-04-27T22:57:31
2025-02-10T01:30:00Z,cpi,Consumer Price Index for January 2025,https://www.stats.gov.cn/english/PressRelease/202502/t20250213_1958704.html,2026-04-27T22:57:31
2025-01-28T01:30:02Z,press,Purchasing Managers' Index for January 2025,https://www.stats.gov.cn/english/PressRelease/202502/t20250210_1958651.html,2026-04-27T22:57:31
2025-01-28T01:30:00Z,industrial_production,The Profit of Industrial Enterprises above Designated Size in 2024,https://www.stats.gov.cn/english/PressRelease/202502/t20250210_1958649.html,2026-04-27T22:57:31
2025-01-28T01:30:00Z,press,Business Revenue of Enterprises above the Designated Size Engaged in Culture and Related Industries in 2024,https://www.stats.gov.cn/english/PressRelease/202502/t20250210_1958650.html,2026-04-27T22:57:31
2025-01-24T19:00:00Z,press,Statistical Monitoring Report of China National Program for Child Development (2021-2030) in 2023,https://www.stats.gov.cn/english/PressRelease/202502/t20250207_1958576.html,2026-04-27T22:57:31
2025-01-24T19:00:00Z,press,Statistical Monitoring Report of China National Program for Women’s Development (2021-2030) in 2023,https://www.stats.gov.cn/english/PressRelease/202502/t20250207_1958577.html,2026-04-27T22:57:31
2025-01-24T01:30:00Z,press,"Market Prices of Important Means of Production in Circulation, January 11-20, 2025",https://www.stats.gov.cn/english/PressRelease/202501/t20250124_1958433.html,2026-04-27T22:57:31
2025-01-24T01:30:00Z,press,China’s Expenditure on Research and Experimental Development (R&D) Exceeded 3.6 Trillion Yuan in 2024,https://www.stats.gov.cn/english/PressRelease/202502/t20250207_1958579.html,2026-04-27T22:57:31
2025-01-19T01:30:00Z,gdp,Preliminary Accounting Results of GDP for the Fourth Quarter and Full Year of 2024,https://www.stats.gov.cn/english/PressRelease/202502/t20250207_1958578.html,2026-04-27T22:57:31
2025-01-18T02:00:00Z,press,Industrial Capacity Utilization Rate in the Fourth Quarter of 2024,https://www.stats.gov.cn/english/PressRelease/202501/t20250124_1958442.html,2026-04-27T22:57:31
2025-01-18T02:00:00Z,press,Households' Income and Consumption Expenditure in 2024,https://www.stats.gov.cn/english/PressRelease/202501/t20250124_1958443.html,2026-04-27T22:57:31
2025-01-18T02:00:00Z,press,Energy Production in December 2024,https://www.stats.gov.cn/english/PressRelease/202501/t20250124_1958444.html,2026-04-27T22:57:31
2025-01-18T02:00:00Z,retail_sales,Total Retail Sales of Consumer Goods in December 2024,https://www.stats.gov.cn/english/PressRelease/202501/t20250124_1958445.html,2026-04-27T22:57:31
2025-01-18T02:00:00Z,real_estate,Investment in Real Estate Development in 2024,https://www.stats.gov.cn/english/PressRelease/202501/t20250124_1958446.html,2026-04-27T22:57:31
2025-01-18T02:00:00Z,fixed_investment,Investment in Fixed Assets in 2024,https://www.stats.gov.cn/english/PressRelease/202501/t20250124_1958447.html,2026-04-27T22:57:31
2025-01-18T02:00:00Z,industrial_production,Industrial Production Operation in December 2024,https://www.stats.gov.cn/english/PressRelease/202501/t20250124_1958448.html,2026-04-27T22:57:31
2025-01-17T02:00:00Z,press,National Economy Witnessed Steady Progress amidst Stability with Major Development Targets Achieved Successfully in 2024,https://www.stats.gov.cn/english/PressRelease/202501/t20250117_1958330.html,2026-04-27T22:57:31
2025-01-17T01:30:00Z,press,Sales Prices of Commercial Residential Buildings in 70 Medium and Large-sized Cities in December 2024,https://www.stats.gov.cn/english/PressRelease/202501/t20250117_1958347.html,2026-04-27T22:57:31
2025-01-14T01:30:00Z,press,"Market Prices of Important Means of Production in Circulation, January 1-10, 2025",https://www.stats.gov.cn/english/PressRelease/202501/t20250114_1958196.html,2026-04-27T22:57:31
2025-01-10T01:30:00Z,ppi,Producer Price Index in the Industrial Sector for December 2024,https://www.stats.gov.cn/english/PressRelease/202501/t20250114_1958198.html,2026-04-27T22:57:31
2025-01-10T01:30:00Z,cpi,Consumer Price Index for December 2024,https://www.stats.gov.cn/english/PressRelease/202501/t20250114_1958199.html,2026-04-27T22:57:31
2025-01-04T01:30:00Z,press,"Market Prices of Important Means of Production in Circulation, December 21-31, 2024",https://www.stats.gov.cn/english/PressRelease/202501/t20250103_1958141.html,2026-04-27T22:57:31
2024-12-31T19:00:00Z,gdp,Value Added of China's Core Industries of Digital Economy Takes up 9.9 pct of GDP in 2023,https://www.stats.gov.cn/english/PressRelease/202501/t20250108_1958159.html,2026-04-27T22:57:31
2024-12-31T19:00:00Z,press,Announcement on the Value-added Data of National Patent-Intensive Industries in 2023,https://www.stats.gov.cn/english/PressRelease/202501/t20250108_1958160.html,2026-04-27T22:57:31
2024-12-31T19:00:00Z,press,Announcement on Total Scale and Value-added Data of National Sports Industry in 2023,https://www.stats.gov.cn/english/PressRelease/202501/t20250108_1958161.html,2026-04-27T22:57:31
2025-01-01T01:30:00Z,press,Purchasing Managers' Index for December 2024,https://www.stats.gov.cn/english/PressRelease/202501/t20250107_1958155.html,2026-04-27T22:57:31
2024-12-31T01:30:00Z,gdp,Value Added of China's Agriculture and Related Industries Takes up 15.34 pct of GDP in 2023,https://www.stats.gov.cn/english/PressRelease/202501/t20250103_1958137.html,2026-04-27T22:57:31
2024-12-31T01:30:00Z,gdp,Value Added of China's Tourism and Related Industries Takes up 4.24 pct of GDP in 2023,https://www.stats.gov.cn/english/PressRelease/202501/t20250103_1958138.html,2026-04-27T22:57:31
2024-12-31T01:30:00Z,gdp,Value Added of China's Culture and Related Industries Takes up 4.59 pct of GDP in 2023,https://www.stats.gov.cn/english/PressRelease/202501/t20250103_1958139.html,2026-04-27T22:57:31
2024-12-28T01:30:00Z,industrial_production,The Profit of Industrial Enterprises above Designated Size from January to November in 2024,https://www.stats.gov.cn/english/PressRelease/202412/t20241231_1958127.html,2026-04-27T22:57:31
2024-12-28T01:30:00Z,gdp,Bulletin by the National Bureau of Statistics of China on the Revision of Annual GDP Data for 2023,https://www.stats.gov.cn/english/PressRelease/202412/t20241231_1958128.html,2026-04-27T22:57:31
2024-12-25T19:32:00Z,press,The Fifth National Economic Census Achieved Major Outcomes,https://www.stats.gov.cn/english/PressRelease/202412/t20241226_1957904.html,2026-04-27T22:57:31
2024-12-25T19:00:06Z,press,Communiqué on the Fifth National Economic Census (No. 1),https://www.stats.gov.cn/english/PressRelease/202412/t20241226_1957903.html,2026-04-27T22:57:31
2024-12-25T19:00:05Z,press,Communiqué on the Fifth National Economic Census (No. 2),https://www.stats.gov.cn/english/PressRelease/202412/t20241226_1957902.html,2026-04-27T22:57:31
2024-12-25T19:00:04Z,press,Communiqué on the Fifth National Economic Census (No. 3),https://www.stats.gov.cn/english/PressRelease/202412/t20241226_1957900.html,2026-04-27T22:57:31
2024-12-25T19:00:03Z,press,Communiqué on the Fifth National Economic Census (No. 4),https://www.stats.gov.cn/english/PressRelease/202412/t20241226_1957899.html,2026-04-27T22:57:31
2024-12-25T19:00:02Z,press,Communiqué on the Fifth National Economic Census (No. 5),https://www.stats.gov.cn/english/PressRelease/202412/t20241226_1957896.html,2026-04-27T22:57:31
2024-12-25T19:00:01Z,press,Communiqué on the Fifth National Economic Census (No. 6),https://www.stats.gov.cn/english/PressRelease/202412/t20241226_1957893.html,2026-04-27T22:57:31
2024-12-25T19:00:00Z,press,Communiqué on the Fifth National Economic Census (No. 7),https://www.stats.gov.cn/english/PressRelease/202412/t20241226_1957889.html,2026-04-27T22:57:31
2024-12-26T01:30:00Z,press,Bulletin on the National Cotton Output in 2024,https://www.stats.gov.cn/english/PressRelease/202412/t20241227_1957916.html,2026-04-27T22:57:31
2024-12-24T01:30:00Z,press,"Market Prices of Important Means of Production in Circulation, December 11-20, 2024",https://www.stats.gov.cn/english/PressRelease/202412/t20241223_1957838.html,2026-04-27T22:57:31
2024-12-17T02:00:00Z,industrial_production,Industrial Production Operation in November 2024,https://www.stats.gov.cn/english/PressRelease/202412/t20241223_1957828.html,2026-04-27T22:57:31
2024-12-17T02:00:00Z,retail_sales,Total Retail Sales of Consumer Goods in November 2024,https://www.stats.gov.cn/english/PressRelease/202412/t20241223_1957835.html,2026-04-27T22:57:31
2024-12-17T02:00:00Z,fixed_investment,Investment in Fixed Assets from January to November 2024,https://www.stats.gov.cn/english/PressRelease/202412/t20241223_1957839.html,2026-04-27T22:57:31
2024-12-17T02:00:00Z,real_estate,Investment in Real Estate Development from January to November 2024,https://www.stats.gov.cn/english/PressRelease/202412/t20241224_1957843.html,2026-04-27T22:57:31
2024-12-17T02:00:00Z,press,Energy Production in November 2024,https://www.stats.gov.cn/english/PressRelease/202412/t20241224_1957844.html,2026-04-27T22:57:31
2024-12-16T02:00:00Z,press,National Economy Witnessed Steady Recovery in November,https://www.stats.gov.cn/english/PressRelease/202412/t20241216_1957768.html,2026-04-27T22:57:31
2024-12-16T01:30:00Z,press,Sales Prices of Commercial Residential Buildings in 70 Medium and Large-sized Cities in November 2024,https://www.stats.gov.cn/english/PressRelease/202412/t20241219_1957788.html,2026-04-27T22:57:31
2024-12-13T19:00:00Z,press,Bulletin on the National Grain Production in 2024,https://www.stats.gov.cn/english/PressRelease/202412/t20241219_1957784.html,2026-04-27T22:57:31
2024-12-14T01:30:00Z,press,"Market Prices of Important Means of Production in Circulation, December 1-10, 2024",https://www.stats.gov.cn/english/PressRelease/202412/t20241213_1957746.html,2026-04-27T22:57:31
2024-12-10T01:30:00Z,cpi,Consumer Price Index for November 2024,https://www.stats.gov.cn/english/PressRelease/202412/t20241213_1957742.html,2026-04-27T22:57:31
2024-12-10T01:30:00Z,ppi,Producer Price Index in the Industrial Sector for November 2024,https://www.stats.gov.cn/english/PressRelease/202412/t20241213_1957745.html,2026-04-27T22:57:31
2024-12-04T01:30:00Z,press,"Market Prices of Important Means of Production in Circulation, November 21-30, 2024",https://www.stats.gov.cn/english/PressRelease/202412/t20241203_1957633.html,2026-04-27T22:57:31
2024-12-01T01:30:00Z,press,Purchasing Managers' Index for November 2024,https://www.stats.gov.cn/english/PressRelease/202412/t20241204_1957641.html,2026-04-27T22:57:31
2024-11-28T01:30:00Z,industrial_production,The Profit of Industrial Enterprises above Designated Size from January to October in 2024,https://www.stats.gov.cn/english/PressRelease/202412/t20241202_1957628.html,2026-04-27T22:57:31
2024-11-24T01:30:00Z,press,"Market Prices of Important Means of Production in Circulation, November 11-20, 2024",https://www.stats.gov.cn/english/PressRelease/202411/t20241125_1957570.html,2026-04-27T22:57:31
2024-11-16T02:00:05Z,industrial_production,Industrial Production Operation in October 2024,https://www.stats.gov.cn/english/PressRelease/202411/t20241127_1957585.html,2026-04-27T22:57:31
2024-11-16T02:00:04Z,fixed_investment,Investment in Fixed Assets from January to October 2024,https://www.stats.gov.cn/english/PressRelease/202411/t20241127_1957586.html,2026-04-27T22:57:31
2024-11-16T02:00:03Z,real_estate,Investment in Real Estate Development for Jan-Oct 2024,https://www.stats.gov.cn/english/PressRelease/202411/t20241128_1957593.html,2026-04-27T22:57:31
2024-11-16T02:00:02Z,retail_sales,Total Retail Sales of Consumer Goods in October 2024,https://www.stats.gov.cn/english/PressRelease/202411/t20241128_1957594.html,2026-04-27T22:57:31
2024-11-16T02:00:00Z,press,Energy Production in October 2024,https://www.stats.gov.cn/english/PressRelease/202411/t20241128_1957605.html,2026-04-27T22:57:31
2024-11-15T02:00:00Z,press,National Economy Achieved Steady Progress with Major Economic Indicators Recovering Markedly,https://www.stats.gov.cn/english/PressRelease/202411/t20241115_1957424.html,2026-04-27T22:57:31
2024-11-15T01:30:00Z,press,Sales Prices of Commercial Residential Buildings in 70 Medium and Large-sized Cities in October 2024,https://www.stats.gov.cn/english/PressRelease/202411/t20241115_1957438.html,2026-04-27T22:57:31
2024-11-14T01:30:00Z,press,"Market Prices of Important Means of Production in Circulation, November 1-10, 2024",https://www.stats.gov.cn/english/PressRelease/202411/t20241115_1957432.html,2026-04-27T22:57:31
2024-11-10T01:30:00Z,ppi,Producer Price Index in the Industrial Sector for October 2024,https://www.stats.gov.cn/english/PressRelease/202411/t20241115_1957433.html,2026-04-27T22:57:31
2024-11-10T01:30:00Z,cpi,Consumer Price Index for October 2024,https://www.stats.gov.cn/english/PressRelease/202411/t20241115_1957468.html,2026-04-27T22:57:31
2024-11-04T01:30:00Z,press,"Market Prices of Important Means of Production in Circulation, October 21-31, 2024",https://www.stats.gov.cn/english/PressRelease/202411/t20241104_1957247.html,2026-04-27T22:57:31
2024-11-01T02:00:00Z,press,Communiqué on China’s Third National Time Use Survey (No. 1),https://www.stats.gov.cn/english/PressRelease/202411/t20241115_1957435.html,2026-04-27T22:57:31
2024-11-01T02:00:00Z,press,Communiqué on China’s Third National Time Use Survey (No. 2),https://www.stats.gov.cn/english/PressRelease/202411/t20241115_1957436.html,2026-04-27T22:57:31
2024-11-01T02:00:00Z,press,Communiqué on China’s Third National Time Use Survey (No. 3),https://www.stats.gov.cn/english/PressRelease/202411/t20241115_1957437.html,2026-04-27T22:57:31
2024-11-01T01:30:00Z,press,Purchasing Managers' Index for October 2024,https://www.stats.gov.cn/english/PressRelease/202411/t20241115_1957434.html,2026-04-27T22:57:31
