report_date,event_type,time_utc,magnitude,state,county,location,lat,lon,captured_at
2026-04-27,wind,1215,UNK,MO,Howard,Armstrong,39.27,-92.7,2026-04-27T22:48:33Z
2026-04-27,wind,1224,UNK,MO,Saline,Slater,39.22,-93.06,2026-04-27T22:48:33Z
2026-04-27,wind,1225,UNK,MO,Cass,Harrisonville,38.65,-94.35,2026-04-27T22:48:33Z
2026-04-27,wind,1228,UNK,MO,Randolph,4 NNE Higbee,39.35,-92.48,2026-04-27T22:48:33Z
2026-04-27,wind,1229,UNK,MO,Randolph,4 WNW Renick,39.36,-92.47,2026-04-27T22:48:33Z
2026-04-27,wind,1230,UNK,MO,Howard,5 S Higbee,39.23,-92.52,2026-04-27T22:48:33Z
2026-04-27,wind,1230,UNK,MO,Howard,5 S Higbee,39.24,-92.51,2026-04-27T22:48:33Z
2026-04-27,wind,1231,UNK,MO,Randolph,2 NW Renick,39.37,-92.44,2026-04-27T22:48:33Z
2026-04-27,wind,1231,UNK,MO,Randolph,2 S Moberly,39.4,-92.44,2026-04-27T22:48:33Z
2026-04-27,wind,1233,UNK,MO,Randolph,3 ESE Huntsville,39.42,-92.49,2026-04-27T22:48:33Z
2026-04-27,wind,1235,UNK,MO,Randolph,Renick,39.34,-92.41,2026-04-27T22:48:33Z
2026-04-27,wind,1235,62,MO,Randolph,3 N Moberly,39.46,-92.43,2026-04-27T22:48:33Z
2026-04-27,wind,1251,65,MO,Monroe,3 W Granville,39.56,-92.15,2026-04-27T22:48:33Z
2026-04-27,wind,1425,UNK,IL,Morgan,1 SW Chapin,39.76,-90.42,2026-04-27T22:48:33Z
2026-04-27,wind,1431,UNK,IL,McDonough,Macomb,40.47,-90.68,2026-04-27T22:48:33Z
2026-04-27,wind,1436,60,IL,Fulton,1 N Marietta,40.51,-90.39,2026-04-27T22:48:33Z
2026-04-27,wind,1538,UNK,IL,Montgomery,1 NNE Farmersville,39.46,-89.64,2026-04-27T22:48:33Z
2026-04-27,wind,1548,UNK,IL,Christian,2 SW Taylorville Airpor,39.5,-89.36,2026-04-27T22:48:33Z
2026-04-27,wind,1741,UNK,IL,Effingham,Altamont,39.06,-88.75,2026-04-27T22:48:33Z
2026-04-27,wind,1844,UNK,IN,Sullivan,Shelburn,39.18,-87.4,2026-04-27T22:48:33Z
2026-04-27,wind,1852,UNK,IL,Madison,2 SW Marine,38.77,-89.8,2026-04-27T22:48:33Z
2026-04-27,wind,1931,UNK,IN,Greene,Bloomfield,39.03,-86.94,2026-04-27T22:48:33Z
2026-04-27,wind,1943,61,IN,Monroe,3 SW Whitehall,39.15,-86.62,2026-04-27T22:48:33Z
2026-04-27,wind,1957,60,IN,Daviess,1 WSW Crane,38.89,-86.92,2026-04-27T22:48:33Z
2026-04-27,wind,2000,UNK,MO,Lincoln,5 W Winfield,38.99,-90.83,2026-04-27T22:48:33Z
2026-04-27,wind,2036,58,MO,Pettis,Sedalia Memorial Arpt,38.71,-93.17,2026-04-27T22:48:33Z
2026-04-27,wind,2043,UNK,IN,Knox,3 NNE Vincennes Univers,38.73,-87.49,2026-04-27T22:48:33Z
2026-04-27,wind,2100,UNK,IN,Jackson,Cortland,38.97,-85.96,2026-04-27T22:48:33Z
2026-04-27,wind,2104,60,IN,Jackson,2 NE Seymour,38.98,-85.88,2026-04-27T22:48:33Z
2026-04-27,wind,2110,UNK,MO,Newton,0.5 E Diamond,36.99,-94.3,2026-04-27T22:48:33Z
2026-04-27,wind,2112,UNK,MO,Jasper,2 S Reeds,37.08,-94.17,2026-04-27T22:48:33Z
2026-04-27,wind,2134,UNK,MO,Lawrence,1 SSW Mount Vernon,37.09,-93.82,2026-04-27T22:48:33Z
2026-04-27,wind,2155,UNK,MO,Greene,Republic,37.12,-93.48,2026-04-27T22:48:33Z
2026-04-27,wind,2200,UNK,MO,Barry,Monett,36.92,-93.93,2026-04-27T22:48:33Z
2026-04-27,wind,2205,UNK,MO,Greene,4 NE Battlefield,37.15,-93.31,2026-04-27T22:48:33Z
2026-04-27,hail,1224,125,IL,Johnson,Goreville,37.56,-88.97,2026-04-27T22:48:33Z
2026-04-27,hail,1335,100,MO,Ralls,3 S Hannibal,39.66,-91.38,2026-04-27T22:48:33Z
2026-04-27,hail,1341,100,IL,Jackson,Murphysboro,37.77,-89.34,2026-04-27T22:48:33Z
2026-04-27,hail,1356,100,IL,Sangamon,2 SE Springfield,39.79,-89.63,2026-04-27T22:48:33Z
2026-04-27,hail,1357,150,IL,Sangamon,Springfield,39.8,-89.65,2026-04-27T22:48:33Z
2026-04-27,hail,1359,100,IL,Franklin,Christopher,37.98,-89.05,2026-04-27T22:48:33Z
2026-04-27,hail,1359,150,IL,Sangamon,1 SW Grandview,39.81,-89.63,2026-04-27T22:48:33Z
2026-04-27,hail,1455,100,IL,Franklin,1 N Macedonia,38.07,-88.71,2026-04-27T22:48:33Z
2026-04-27,hail,1544,150,IL,Gallatin,3 N Ridgway,37.85,-88.24,2026-04-27T22:48:33Z
2026-04-27,hail,1630,100,IL,Richland,Olney,38.72,-88.09,2026-04-27T22:48:33Z
2026-04-27,hail,1723,100,IN,Warrick,4 NE Melody Hill,38.06,-87.47,2026-04-27T22:48:33Z
2026-04-27,hail,1723,100,IN,Gibson,2 E Princeton,38.35,-87.53,2026-04-27T22:48:33Z
2026-04-27,hail,1725,100,MO,St. Charles,2 S Harvester,38.72,-90.59,2026-04-27T22:48:33Z
2026-04-27,hail,1732,100,IN,Gibson,Oakland City,38.34,-87.35,2026-04-27T22:48:33Z
2026-04-27,hail,1737,100,IN,Warrick,3 NNE Newburgh,37.99,-87.39,2026-04-27T22:48:33Z
2026-04-27,hail,1749,100,KY,McLean,7 E Sebree,37.62,-87.4,2026-04-27T22:48:33Z
2026-04-27,hail,1750,100,KY,Webster,2 SSE Sebree,37.58,-87.51,2026-04-27T22:48:33Z
2026-04-27,hail,1810,100,KY,Daviess,2 WSW Owensboro,37.75,-87.16,2026-04-27T22:48:33Z
2026-04-27,hail,1810,100,IN,Daviess,Washington,38.66,-87.17,2026-04-27T22:48:33Z
2026-04-27,hail,1815,175,IN,Dubois,Holland,38.25,-87.04,2026-04-27T22:48:33Z
2026-04-27,hail,1828,100,IN,Daviess,Elnora,38.88,-87.08,2026-04-27T22:48:33Z
2026-04-27,hail,1834,150,MO,St. Louis,1 SW Bridgeton,38.75,-90.44,2026-04-27T22:48:33Z
2026-04-27,hail,1835,100,MO,St. Louis,1 N Chesterfield,38.67,-90.58,2026-04-27T22:48:33Z
2026-04-27,hail,1836,100,MO,St. Louis,2 WNW Town And Country,38.63,-90.51,2026-04-27T22:48:33Z
2026-04-27,hail,1838,125,MO,St. Louis,1 E Clarkson Valley,38.63,-90.58,2026-04-27T22:48:33Z
2026-04-27,hail,1848,100,MO,St. Louis,1 S Saint John,38.7,-90.35,2026-04-27T22:48:33Z
2026-04-27,hail,1849,200,KS,Linn,8 SW La Cygne,38.26,-94.85,2026-04-27T22:48:33Z
2026-04-27,hail,1855,100,IN,Martin,1 E Indian Springs,38.8,-86.75,2026-04-27T22:48:33Z
2026-04-27,hail,1901,100,IN,Lawrence,2 SSE Silverville,38.84,-86.66,2026-04-27T22:48:33Z
2026-04-27,hail,1909,175,KS,Allen,Moran,37.92,-95.17,2026-04-27T22:48:33Z
2026-04-27,hail,1913,100,MO,Bates,5 E Amsterdam,38.34,-94.49,2026-04-27T22:48:33Z
2026-04-27,hail,1916,100,IN,Owen,Patricksburg,39.31,-86.97,2026-04-27T22:48:33Z
2026-04-27,hail,1921,100,IL,Madison,Glen Carbon,38.76,-89.97,2026-04-27T22:48:33Z
2026-04-27,hail,1921,100,MO,Warren,4 SE Jonesburg,38.82,-91.26,2026-04-27T22:48:33Z
2026-04-27,hail,1923,100,MO,Bates,Adrian,38.4,-94.35,2026-04-27T22:48:33Z
2026-04-27,hail,1944,100,IN,Monroe,4 S Whitehall,39.11,-86.58,2026-04-27T22:48:33Z
2026-04-27,hail,1947,100,IN,Monroe,Indiana University,39.17,-86.53,2026-04-27T22:48:33Z
2026-04-27,hail,1948,100,IN,Monroe,1 W Indiana University,39.17,-86.55,2026-04-27T22:48:33Z
2026-04-27,hail,1954,125,IN,Monroe,3 NW Smithville,39.11,-86.53,2026-04-27T22:48:33Z
2026-04-27,hail,1956,100,MO,Lincoln,Moscow Mills,38.95,-90.92,2026-04-27T22:48:33Z
2026-04-27,hail,2002,100,IN,Monroe,1 SE Bloomington,39.15,-86.51,2026-04-27T22:48:33Z
2026-04-27,hail,2008,100,MO,Boone,3 N Columbia,39,-92.33,2026-04-27T22:48:33Z
2026-04-27,hail,2010,100,MO,Boone,3 NW Columbia,38.97,-92.37,2026-04-27T22:48:33Z
2026-04-27,hail,2019,100,MO,Henry,Windsor,38.53,-93.52,2026-04-27T22:48:33Z
2026-04-27,hail,2019,100,IL,Richland,3 ESE Claremont,38.7,-87.93,2026-04-27T22:48:33Z
2026-04-27,hail,2028,100,IN,Martin,3 SSW Burns City,38.78,-86.92,2026-04-27T22:48:33Z
2026-04-27,hail,2030,100,IL,Lawrence,Bridgeport,38.71,-87.76,2026-04-27T22:48:33Z
2026-04-27,hail,2032,100,IL,Lawrence,Bridgeport,38.71,-87.76,2026-04-27T22:48:33Z
2026-04-27,hail,2032,100,MO,Pettis,1 E Sedalia,38.71,-93.21,2026-04-27T22:48:33Z
2026-04-27,hail,2038,125,IL,Lawrence,Bridgeport,38.71,-87.76,2026-04-27T22:48:33Z
2026-04-27,hail,2054,100,MO,Morgan,Syracuse,38.67,-92.87,2026-04-27T22:48:33Z
2026-04-27,hail,2055,150,MO,Audrain,1 WNW Mexico,39.17,-91.88,2026-04-27T22:48:33Z
2026-04-27,hail,2057,100,MO,Audrain,1 W Mexico,39.16,-91.89,2026-04-27T22:48:33Z
2026-04-27,hail,2059,100,MO,Audrain,3 NW Rush Hill,39.24,-91.78,2026-04-27T22:48:33Z
2026-04-27,hail,2105,100,KS,Neosho,5 WSW Saint Paul,37.49,-95.25,2026-04-27T22:48:33Z
2026-04-27,hail,2110,175,MO,Audrain,1 NW Mexico,39.18,-91.88,2026-04-27T22:48:33Z
2026-04-27,hail,2110,100,MO,Audrain,3 NW Rush Hill,39.24,-91.78,2026-04-27T22:48:33Z
2026-04-27,hail,2115,100,MO,Jasper,Sarcoxie,37.07,-94.12,2026-04-27T22:48:33Z
2026-04-27,hail,2122,100,MO,Lawrence,4 WSW Stotts City,37.08,-94.01,2026-04-27T22:48:33Z
2026-04-27,hail,2124,250,MO,Lawrence,5 SSW Stotts City,37.04,-93.99,2026-04-27T22:48:33Z
2026-04-27,hail,2128,350,MO,Morgan,3 N Versailles,38.48,-92.84,2026-04-27T22:48:33Z
2026-04-27,hail,2130,175,MO,Lawrence,1 N Mount Vernon,37.12,-93.82,2026-04-27T22:48:33Z
2026-04-27,hail,2131,100,IA,Howard,1 N Lourdes,43.27,-92.3,2026-04-27T22:48:33Z
2026-04-27,hail,2136,250,MO,Lawrence,Mount Vernon,37.1,-93.82,2026-04-27T22:48:33Z
2026-04-27,hail,2140,100,MO,Audrain,3 NW Rush Hill,39.24,-91.78,2026-04-27T22:48:33Z
2026-04-27,hail,2142,175,MO,Lawrence,5 SW Chesapeake,37.06,-93.74,2026-04-27T22:48:33Z
2026-04-27,hail,2145,250,MO,Lawrence,Mount Vernon,37.1,-93.82,2026-04-27T22:48:33Z
2026-04-27,hail,2202,150,MO,Greene,1 E Republic,37.13,-93.46,2026-04-27T22:48:33Z
2026-04-27,hail,2204,100,MO,Greene,2 E Republic,37.11,-93.45,2026-04-27T22:48:33Z
2026-04-27,hail,2212,125,MO,Greene,1 NE Galloway,37.14,-93.23,2026-04-27T22:48:33Z
2026-04-27,hail,2215,100,MO,Greene,3 E Springfield,37.18,-93.25,2026-04-27T22:48:33Z
2026-04-27,hail,2218,100,MO,Lawrence,1 S Marionville,36.98,-93.64,2026-04-27T22:48:33Z
2026-04-27,hail,2218,125,MO,Greene,3 E Springfield,37.19,-93.23,2026-04-27T22:48:33Z
2026-04-27,hail,2230,175,MO,Laclede,2 SSE Lebanon,37.65,-92.65,2026-04-27T22:48:33Z
2026-04-27,hail,2230,100,MO,Lincoln,1 N Winfield,39.01,-90.74,2026-04-27T22:48:33Z
2026-04-27,hail,2231,100,MO,Webster,1 NE Rogersville,37.13,-93.05,2026-04-27T22:48:33Z
2026-04-27,hail,2232,100,MO,Laclede,3 S Lebanon,37.64,-92.67,2026-04-27T22:48:33Z
2026-04-25,tornado,2034,UNK,NE,York,3 SW Bradshaw,40.86,-97.78,2026-04-27T22:48:33Z
2026-04-25,tornado,2302,UNK,TX,Archer,8 N Archer City,33.71,-98.61,2026-04-27T22:48:33Z
2026-04-25,tornado,2318,UNK,TX,Archer,2 NW Scotland,33.68,-98.5,2026-04-27T22:48:33Z
2026-04-25,tornado,2346,UNK,TX,Clay,4 NE Windthorst,33.62,-98.39,2026-04-27T22:48:33Z
2026-04-25,tornado,2353,UNK,TX,Clay,5 NE Windthorst,33.62,-98.36,2026-04-27T22:48:33Z
2026-04-25,tornado,0019,UNK,TX,Clay,2 NNE Shannon,33.5,-98.24,2026-04-27T22:48:33Z
2026-04-25,tornado,0035,UNK,OK,Garvin,5 E Pauls Valley,34.73,-97.13,2026-04-27T22:48:33Z
2026-04-25,tornado,0049,UNK,OK,Pontotoc,4 ENE Hickory,34.57,-96.8,2026-04-27T22:48:33Z
2026-04-25,tornado,0050,UNK,OK,Johnston,3 WNW Ravia,34.26,-96.8,2026-04-27T22:48:33Z
2026-04-25,tornado,0050,UNK,OK,Pontotoc,5 E Hickory,34.55,-96.77,2026-04-27T22:48:33Z
2026-04-25,tornado,0053,UNK,OK,Garvin,5 E Pauls Valley,34.73,-97.14,2026-04-27T22:48:33Z
2026-04-25,tornado,0100,UNK,OK,Johnston,5 ESE Reagan,34.33,-96.63,2026-04-27T22:48:33Z
2026-04-25,tornado,0114,UNK,OK,Johnston,4 SSE Mill Creek,34.35,-96.8,2026-04-27T22:48:33Z
2026-04-25,tornado,1016,UNK,CO,Kit Carson,12 SW Joes,39.54,-102.87,2026-04-27T22:48:33Z
2026-04-25,wind,1300,UNK,MS,Harrison,1 ESE Gulfport,30.38,-89.04,2026-04-27T22:48:33Z
2026-04-25,wind,2131,68,NE,York,York Airport,40.89,-97.62,2026-04-27T22:48:33Z
2026-04-25,wind,2131,UNK,NE,York,2 WNW York,40.89,-97.64,2026-04-27T22:48:33Z
2026-04-25,wind,2251,65,KS,Stafford,1 N Macksville,37.97,-98.97,2026-04-27T22:48:33Z
2026-04-25,wind,2306,60,KS,Cloud,6 S Jamestown,39.52,-97.87,2026-04-27T22:48:33Z
2026-04-25,wind,2330,75,KS,Pratt,1 NW Iuka,37.73,-98.74,2026-04-27T22:48:33Z
2026-04-25,wind,2335,58,OK,Craig,5 W Pyramid Corners,36.8,-95.23,2026-04-27T22:48:33Z
2026-04-25,wind,2344,UNK,VA,Southampton,1 NW Newsoms,36.63,-77.13,2026-04-27T22:48:33Z
2026-04-25,wind,2352,UNK,VA,Southampton,3 NE Newsoms,36.65,-77.09,2026-04-27T22:48:33Z
2026-04-25,wind,0050,UNK,TX,Jack,7 NW Jacksboro,33.31,-98.23,2026-04-27T22:48:33Z
2026-04-25,wind,0050,UNK,TX,Jack,8 NNE Jacksboro,33.33,-98.12,2026-04-27T22:48:33Z
2026-04-25,wind,0057,UNK,TX,Jack,12 NNW Jacksboro,33.4,-98.2,2026-04-27T22:48:33Z
2026-04-25,wind,0104,UNK,TX,Jack,8 NNE Jacksboro,33.32,-98.09,2026-04-27T22:48:33Z
2026-04-25,wind,0112,UNK,TX,Jack,10 NE Jacksboro,33.3,-98.01,2026-04-27T22:48:33Z
2026-04-25,wind,0112,UNK,TX,Jack,8 NE Jacksboro,33.3,-98.06,2026-04-27T22:48:33Z
2026-04-25,wind,0158,60,KS,Clay,6 S Clay Center,39.29,-97.13,2026-04-27T22:48:33Z
2026-04-25,wind,0204,60,KS,Clay,6 WNW Wakefield,39.23,-97.12,2026-04-27T22:48:33Z
2026-04-25,wind,0205,UNK,AR,Pike,2 N Rosboro,34.32,-93.5,2026-04-27T22:48:33Z
2026-04-25,wind,0205,UNK,AR,Pike,Glenwood,34.33,-93.54,2026-04-27T22:48:33Z
2026-04-25,wind,0235,UNK,TX,Parker,7 W Springtown,32.98,-97.8,2026-04-27T22:48:33Z
2026-04-25,wind,0240,UNK,TX,Parker,4 W Springtown,32.97,-97.75,2026-04-27T22:48:33Z
2026-04-25,wind,0240,UNK,TX,Parker,3 W Springtown,32.98,-97.74,2026-04-27T22:48:33Z
2026-04-25,wind,0245,UNK,TX,Parker,3 SSW Springtown,32.93,-97.71,2026-04-27T22:48:33Z
2026-04-25,wind,0245,UNK,TX,Parker,1 W Springtown,32.97,-97.71,2026-04-27T22:48:33Z
2026-04-25,wind,0247,UNK,TX,Parker,3 W Springtown,32.97,-97.73,2026-04-27T22:48:33Z
2026-04-25,wind,0248,89,TX,Parker,1 NW Springtown,32.98,-97.7,2026-04-27T22:48:33Z
2026-04-25,wind,0250,UNK,TX,Parker,3 W Reno,32.94,-97.63,2026-04-27T22:48:33Z
2026-04-25,wind,0301,UNK,TX,Parker,4 S Springtown,32.91,-97.68,2026-04-27T22:48:33Z
2026-04-25,wind,0330,UNK,AR,Sebastian,Greenwood,35.21,-94.26,2026-04-27T22:48:33Z
2026-04-25,wind,0350,UNK,AR,Howard,3 S Center Point,33.98,-93.95,2026-04-27T22:48:33Z
2026-04-25,wind,0518,70,TX,Tarrant,1 NW Westworth,32.77,-97.44,2026-04-27T22:48:33Z
2026-04-25,wind,0555,UNK,AR,Ouachita,2 NNE Camden,33.59,-92.83,2026-04-27T22:48:33Z
2026-04-25,wind,0600,UNK,AR,Ouachita,Camden,33.57,-92.84,2026-04-27T22:48:33Z
2026-04-25,wind,0620,58,TX,Dallas,4 NE Duncanville,32.68,-96.87,2026-04-27T22:48:33Z
2026-04-25,wind,0642,60,TX,Dallas,4 NE Duncanville,32.68,-96.86,2026-04-27T22:48:33Z
2026-04-25,wind,0800,UNK,LA,Union,1 NNW Farmerville,32.79,-92.41,2026-04-27T22:48:33Z
2026-04-25,wind,0909,UNK,LA,Richland,Rayville,32.47,-91.76,2026-04-27T22:48:33Z
2026-04-25,wind,1010,UNK,LA,Tensas,2 SSW Newellton,32.05,-91.25,2026-04-27T22:48:33Z
2026-04-25,wind,1127,UNK,MS,Lincoln,1 WSW Caseyville,31.67,-90.67,2026-04-27T22:48:33Z
2026-04-25,wind,1145,UNK,MS,Lincoln,4 ESE New Sight,31.64,-90.38,2026-04-27T22:48:33Z
2026-04-25,hail,1428,450,AR,Clark,Alpine,34.23,-93.38,2026-04-27T22:48:33Z
2026-04-25,hail,2038,100,KS,Smith,5 NE Harlan,39.65,-98.7,2026-04-27T22:48:33Z
2026-04-25,hail,2100,125,KS,Rush,2 WNW La Crosse,38.54,-99.34,2026-04-27T22:48:33Z
2026-04-25,hail,2105,100,KS,Rush,2 E McCracken,38.62,-99.57,2026-04-27T22:48:33Z
2026-04-25,hail,2147,150,KS,Pawnee,1 NNW Frizell,38.18,-99.22,2026-04-27T22:48:33Z
2026-04-25,hail,2150,125,KS,Rush,2 WNW La Crosse,38.54,-99.34,2026-04-27T22:48:33Z
2026-04-25,hail,2155,150,KS,Rush,1 S La Crosse,38.52,-99.31,2026-04-27T22:48:33Z
2026-04-25,hail,2200,125,KS,Rush,Rush Center,38.46,-99.31,2026-04-27T22:48:33Z
2026-04-25,hail,2200,100,KS,Rush,Rush Center,38.47,-99.31,2026-04-27T22:48:33Z
2026-04-25,hail,2210,100,KS,Rush,1 N Rush Center,38.47,-99.31,2026-04-27T22:48:33Z
2026-04-25,hail,2225,100,TX,Wichita,2 WSW Wichita Falls,33.9,-98.52,2026-04-27T22:48:33Z
2026-04-25,hail,2226,100,KS,Pawnee,4 NE Zook,38.11,-99.04,2026-04-27T22:48:33Z
2026-04-25,hail,2230,100,TX,Wichita,4 NNW Lakeside City,33.87,-98.58,2026-04-27T22:48:33Z
2026-04-25,hail,2230,250,OK,Le Flore,Wister,34.97,-94.73,2026-04-27T22:48:33Z
2026-04-25,hail,2233,175,OK,Le Flore,Wister,34.97,-94.73,2026-04-27T22:48:33Z
2026-04-25,hail,2235,100,OK,Le Flore,1 NW Heavener,34.9,-94.61,2026-04-27T22:48:33Z
2026-04-25,hail,2242,200,TX,Archer,5 SE Holliday,33.77,-98.62,2026-04-27T22:48:33Z
2026-04-25,hail,2248,100,TX,Wichita,2 NW Lakeside City,33.85,-98.58,2026-04-27T22:48:33Z
2026-04-25,hail,2250,300,TX,Archer,6 SSW Lakeside City,33.75,-98.6,2026-04-27T22:48:33Z
2026-04-25,hail,2252,175,OK,Pontotoc,5 N Vanoss,34.84,-96.86,2026-04-27T22:48:33Z
2026-04-25,hail,2254,100,TX,Wichita,4 NE Lakeside City,33.86,-98.49,2026-04-27T22:48:33Z
2026-04-25,hail,2256,150,TX,Archer,1 E Lakeside City,33.83,-98.53,2026-04-27T22:48:33Z
2026-04-25,hail,2256,100,NE,Seward,1 NE Seward,40.92,-97.09,2026-04-27T22:48:33Z
2026-04-25,hail,2257,100,KS,Stafford,3 S Dillwyn,37.93,-98.87,2026-04-27T22:48:33Z
2026-04-25,hail,2304,175,TX,Wichita,1 NE Lakeside City,33.84,-98.53,2026-04-27T22:48:33Z
2026-04-25,hail,2305,100,OK,Stephens,3 S Corum,34.33,-98.1,2026-04-27T22:48:33Z
2026-04-25,hail,2306,150,TX,Wichita,3 ENE Lakeside City,33.85,-98.5,2026-04-27T22:48:33Z
2026-04-25,hail,2306,100,OK,Le Flore,2 SW Coaldale,34.87,-94.47,2026-04-27T22:48:33Z
2026-04-25,hail,2312,100,OK,Stephens,1 NNE Duncan,34.52,-97.95,2026-04-27T22:48:33Z
2026-04-25,hail,2312,100,OK,Stephens,1 N Duncan,34.52,-97.96,2026-04-27T22:48:33Z
2026-04-25,hail,2312,200,OK,Le Flore,4 E Heavener,34.89,-94.54,2026-04-27T22:48:33Z
2026-04-25,hail,2313,100,OK,Stephens,2 S Comanche,34.34,-97.98,2026-04-27T22:48:33Z
2026-04-25,hail,2317,200,TX,Archer,1 S Lakeside City,33.81,-98.55,2026-04-27T22:48:33Z
2026-04-25,hail,2318,175,TX,Clay,6 NW Lake Arrowhead,33.79,-98.42,2026-04-27T22:48:33Z
2026-04-25,hail,2330,100,KS,Pratt,1 NW Iuka,37.73,-98.74,2026-04-27T22:48:33Z
2026-04-25,hail,2333,100,OK,Pontotoc,1 E Ada,34.78,-96.63,2026-04-27T22:48:33Z
2026-04-25,hail,2338,175,KS,Pratt,1 NW Iuka,37.73,-98.74,2026-04-27T22:48:33Z
2026-04-25,hail,2339,175,KS,Pratt,2 SSW Iuka,37.7,-98.74,2026-04-27T22:48:33Z
2026-04-25,hail,2348,100,OK,Pontotoc,1 W Ada,34.78,-96.67,2026-04-27T22:48:33Z
2026-04-25,hail,2348,250,KS,Pratt,2 SSW Iuka,37.7,-98.74,2026-04-27T22:48:33Z
2026-04-25,hail,2350,200,KS,Pratt,4 E Pratt,37.65,-98.66,2026-04-27T22:48:33Z
2026-04-25,hail,2351,175,OK,Craig,5 NE Vinita,36.69,-95.09,2026-04-27T22:48:33Z
2026-04-25,hail,2351,200,KS,Pratt,1 ENE Pratt,37.65,-98.71,2026-04-27T22:48:33Z
2026-04-25,hail,2354,125,KS,Pratt,3 ESE Pratt,37.63,-98.68,2026-04-27T22:48:33Z
2026-04-25,hail,2359,100,KS,Sedgwick,2 WNW Maize,37.78,-97.5,2026-04-27T22:48:33Z
2026-04-25,hail,0000,125,KS,Pratt,3 ESE Pratt,37.63,-98.68,2026-04-27T22:48:33Z
2026-04-25,hail,0004,100,KS,Sedgwick,2 S Maize,37.74,-97.48,2026-04-27T22:48:33Z
2026-04-25,hail,0004,100,KS,Sedgwick,4 SSW Colwich,37.74,-97.57,2026-04-27T22:48:33Z
2026-04-25,hail,0014,100,AR,Scott,2 SW Boles,34.76,-94.08,2026-04-27T22:48:33Z
2026-04-25,hail,0014,175,KS,Sedgwick,3 SSW Maize,37.73,-97.48,2026-04-27T22:48:33Z
2026-04-25,hail,0017,150,KS,Sedgwick,3 SSW Maize,37.74,-97.48,2026-04-27T22:48:33Z
2026-04-25,hail,0019,100,OK,Stephens,7 W Foster,34.65,-97.6,2026-04-27T22:48:33Z
2026-04-25,hail,0021,100,OK,Garvin,8 NW Foster,34.68,-97.6,2026-04-27T22:48:33Z
2026-04-25,hail,0024,150,KS,Sedgwick,4 SSE Maize,37.72,-97.43,2026-04-27T22:48:33Z
2026-04-25,hail,0025,125,KS,Pratt,2 N Isabel,37.5,-98.56,2026-04-27T22:48:33Z
2026-04-25,hail,0026,100,OK,Delaware,4 N Grove,36.66,-94.78,2026-04-27T22:48:33Z
2026-04-25,hail,0028,150,KS,Sedgwick,2 SSE East Wichita,37.66,-97.24,2026-04-27T22:48:33Z
2026-04-25,hail,0030,175,KS,Sedgwick,3 WNW Downtown Wichita,37.71,-97.39,2026-04-27T22:48:33Z
2026-04-25,hail,0031,150,KS,Sedgwick,3 WNW Downtown Wichita,37.7,-97.39,2026-04-27T22:48:33Z
2026-04-25,hail,0032,100,OK,Ottawa,4 WNW Tiff City,36.68,-94.68,2026-04-27T22:48:33Z
2026-04-25,hail,0036,100,KS,Sedgwick,2 SW Andover,37.67,-97.18,2026-04-27T22:48:33Z
