filed_utc,kind,title,link,summary
2026-04-09T00:00:00Z,final_rule,Modernizing Suspension and Debarment Rules,https://www.federalregister.gov/documents/2026/04/09/2026-06863/modernizing-suspension-and-debarment-rules,"In this document, the Federal Communications Commission (Commission) proposes additional safeguards to protect against waste, fraud, and abuse, including additional mandatory reporting requirements, and proposes to extend the Commission's suspension and debarment framework to additional programs. A Final Rule relating to the Commission's adoption of revised suspension and debarment rules is..."
2026-04-06T00:00:00Z,fcc_general,Information Collection Being Reviewed by the Federal Communications Commission,https://www.federalregister.gov/documents/2026/04/06/2026-06656/information-collection-being-reviewed-by-the-federal-communications-commission,"As part of its continuing effort to reduce paperwork burdens, and as required by the Paperwork Reduction Act (PRA) of 1995, the Federal Communications Commission (FCC or the Commission) invites the general public and other Federal agencies to take this opportunity to comment on the following information collection. Comments are requested concerning: whether the proposed collection of information..."
2026-04-06T00:00:00Z,fcc_general,Information Collection Being Submitted for Review and Approval to Office of Management and Budget,https://www.federalregister.gov/documents/2026/04/06/2026-06655/information-collection-being-submitted-for-review-and-approval-to-office-of-management-and-budget,"As part of its continuing effort to reduce paperwork burdens, as required by the Paperwork Reduction Act (PRA) of 1995, the Federal Communications Commission (FCC or the Commission) invites the general public and other Federal Agencies to take this opportunity to comment on the following information collection. Pursuant to the Small Business Paperwork Relief Act of 2002, the FCC seeks specific..."
2026-04-06T00:00:00Z,public_safety,Seeking Comment on Prohibiting Importation and Marketing of Previously Authorized Covered Communications Equipment Added to the Covered List in 2024 or Earlier,https://www.federalregister.gov/documents/2026/04/06/2026-06653/seeking-comment-on-prohibiting-importation-and-marketing-of-previously-authorized-covered,"In this document, the Public Safety and Homeland Security Bureau (PSHSB) and the Office of Engineering and Technology (OET) seek comment on proposing to prohibit the continued importation and marketing of certain previously authorized equipment that has been determined to pose an unacceptable risk to the national security of the United States or the security and safety of United States persons...."
2026-04-03T00:00:00Z,universal_service,Notice Debarment; Federal E-Rate Program,https://www.federalregister.gov/documents/2026/04/03/2026-06536/notice-debarment-federal-e-rate-program,"The Enforcement Bureau (the ""Bureau"") debars Susan Klein from the federal schools and libraries universal service support mechanism (E-Rate program) and all federal universal service support mechanisms for three years."
2026-04-03T00:00:00Z,universal_service,Notice Debarment; Federal E-Rate Program,https://www.federalregister.gov/documents/2026/04/03/2026-06535/notice-debarment-federal-e-rate-program,"The Enforcement Bureau (the ""Bureau"") debars Peretz Klein from the federal schools and libraries universal service support mechanism (E-Rate program) and all federal universal service support mechanisms for three years."
2026-04-03T00:00:00Z,universal_service,Lifeline and Link Up Reform and Modernization; Bridging the Digital Divide for Low-Income Consumers; Telecommunications Carriers Eligible for Universal Service Support; Affordable Connectivity Program; Emergency Broadband Benefit Program,https://www.federalregister.gov/documents/2026/04/03/2026-06531/lifeline-and-link-up-reform-and-modernization-bridging-the-digital-divide-for-low-income-consumers,"In this document, the Federal Communications Commission (Commission) seeks to ensure that Lifeline services are used to benefit and support eligible low-income Americans, that the program's funding is protected from waste, fraud, and abuse, and that service providers are in compliance with Commission rules. The Commission also seeks to update and streamline Lifeline and related rules."
2026-04-02T00:00:00Z,universal_service,Notice Debarment; Federal E-Rate Program,https://www.federalregister.gov/documents/2026/04/02/2026-06415/notice-debarment-federal-e-rate-program,"The Enforcement Bureau (the ""Bureau"") debars Aron Melber from the federal schools and libraries universal service support mechanism (E-Rate program) and all federal universal service support mechanisms for three years."
2026-04-02T00:00:00Z,universal_service,Notice Debarment; Federal E-Rate Program,https://www.federalregister.gov/documents/2026/04/02/2026-06410/notice-debarment-federal-e-rate-program,"The Enforcement Bureau (the ""Bureau"") debars Sholem Steinberg from the federal schools and libraries universal service support mechanism (E-Rate program) and all federal universal service support mechanisms for three years."
2026-04-02T00:00:00Z,fcc_general,Information Collections Being Reviewed by the Federal Communications Commission Under Delegated Authority,https://www.federalregister.gov/documents/2026/04/02/2026-06407/information-collections-being-reviewed-by-the-federal-communications-commission-under-delegated,"As part of its continuing effort to reduce paperwork burdens, and as required by the Paperwork Reduction Act (PRA), the Federal Communications Commission (FCC or Commission) invites the general public and other Federal agencies to take this opportunity to comment on the following information collections. Comments are requested concerning: whether the proposed collection of information is..."
2026-04-02T00:00:00Z,universal_service,Notice Debarment; Federal E-Rate Program,https://www.federalregister.gov/documents/2026/04/02/2026-06399/notice-debarment-federal-e-rate-program,"The Enforcement Bureau (the ""Bureau"") debars Moshe Schwartz from the federal schools and libraries universal service support mechanism (E-Rate program) and all federal universal service support mechanisms for three years."
2026-04-01T00:00:00Z,fcc_general,Information Collection Being Reviewed by the Federal Communications Commission,https://www.federalregister.gov/documents/2026/04/01/2026-06241/information-collection-being-reviewed-by-the-federal-communications-commission,"As part of its continuing effort to reduce paperwork burdens, and as required by the Paperwork Reduction Act (PRA) of 1995, the Federal Communications Commission (FCC or Commission) invites the general public and other Federal agencies to take this opportunity to comment on the following information collections. Comments are requested concerning: whether the proposed collection of information is..."
2026-04-01T00:00:00Z,fcc_general,Information Collection Being Submitted for Review and Approval to Office of Management and Budget,https://www.federalregister.gov/documents/2026/04/01/2026-06240/information-collection-being-submitted-for-review-and-approval-to-office-of-management-and-budget,"As part of its continuing effort to reduce paperwork burdens, as required by the Paperwork Reduction Act (PRA) of 1995, the Federal Communications Commission (FCC or the Commission) invites the general public and other Federal Agencies to take this opportunity to comment on the following information collection. Pursuant to the Small Business Paperwork Relief Act of 2002, the FCC seeks specific..."
2026-04-01T00:00:00Z,fcc_general,Information Collection Being Reviewed by the Federal Communications Commission Under Delegated,https://www.federalregister.gov/documents/2026/04/01/2026-06238/information-collection-being-reviewed-by-the-federal-communications-commission-under-delegated,"As part of its continuing effort to reduce paperwork burdens, and as required by the Paperwork Reduction Act (PRA) of 1995, the Federal Communications Commission (FCC or Commission) invites the general public and other Federal agencies to take this opportunity to comment on the following information collections. Comments are requested concerning: whether the proposed collection of information is..."
2026-03-31T00:00:00Z,fcc_general,Review of the Commission's Rules Governing the 896-901/935-940 MHz Band,https://www.federalregister.gov/documents/2026/03/31/2026-06239/review-of-the-commissions-rules-governing-the-896-901935-940-mhz-band,"In this document, the Federal Communications Commission (Commission or FCC) continues its efforts to expand broadband access in the 896-901/935-940 MHz band. This Report and Order now makes broadband available across all ten megahertz of this band. This Report and Order creates three options for 900 MHz licenses: a narrowband license; paired three-megahertz channels, called 3/3 broadband..."
2026-03-31T00:00:00Z,fcc_general,"Sunshine Act Meetings; Deletion of Item From March 26, 2026 Open Meeting",https://www.federalregister.gov/documents/2026/03/31/2026-06230/sunshine-act-meetings-deletion-of-item-from-march-26-2026-open-meeting,"The Commission will consider a Report and Order to update rules for broadcast radio and television stations to reflect current application processing requirements, clarify and harmonize provisions, and remove references to outdated procedures and legacy filing systems. ------------------------------------------------------------------------"
2026-03-31T00:00:00Z,fcc_general,Information Collection Being Reviewed by the Federal Communications Commission Under Delegated Authority,https://www.federalregister.gov/documents/2026/03/31/2026-06227/information-collection-being-reviewed-by-the-federal-communications-commission-under-delegated,"As part of its continuing effort to reduce paperwork burdens, and as required by the Paperwork Reduction Act (PRA), the Federal Communications Commission (FCC or Commission) invites the general public and other Federal agencies to take this opportunity to comment on the following information collections. Comments are requested concerning: whether the proposed collection of information is..."
2026-03-31T00:00:00Z,fcc_general,Information Collection Being Reviewed by the Federal Communications Commission,https://www.federalregister.gov/documents/2026/03/31/2026-06224/information-collection-being-reviewed-by-the-federal-communications-commission,"As part of its continuing effort to reduce paperwork burdens, and as required by the Paperwork Reduction Act (PRA), the Federal Communications Commission (FCC or Commission) invites the general public and other Federal agencies to take this opportunity to comment on the following information collections. Comments are requested concerning: whether the proposed collection of information is..."
2026-03-31T00:00:00Z,universal_service,Notice Debarment; Federal E-Rate Program,https://www.federalregister.gov/documents/2026/03/31/2026-06206/notice-debarment-federal-e-rate-program,"The Enforcement Bureau (the ""Bureau"") debars Simon Goldbrener from the federal schools and libraries universal service support mechanism (E-Rate program) and all federal universal service support mechanisms for three years."
2026-03-30T00:00:00Z,fcc_general,Information Collection Being Reviewed by the Federal Communications Commission Under Delegated,https://www.federalregister.gov/documents/2026/03/30/2026-06116/information-collection-being-reviewed-by-the-federal-communications-commission-under-delegated,"As part of its continuing effort to reduce paperwork burdens, and as required by the Paperwork Reduction Act (PRA) of 1995, the Federal Communications Commission (FCC or Commission) invites the general public and other Federal agencies to take this opportunity to comment on the following information collections. Comments are requested concerning: whether the proposed collection of information is..."
2026-03-30T00:00:00Z,fcc_general,Information Collection Being Submitted for Review and Approval to Office of Management and Budget,https://www.federalregister.gov/documents/2026/03/30/2026-06115/information-collection-being-submitted-for-review-and-approval-to-office-of-management-and-budget,"As part of its continuing effort to reduce paperwork burdens, as required by the Paperwork Reduction Act (PRA) of 1995, the Federal Communications Commission (FCC or the Commission) invites the general public and other Federal Agencies to take this opportunity to comment on the following information collection. Pursuant to the Small Business Paperwork Relief Act of 2002, the FCC seeks specific..."
2026-03-30T00:00:00Z,fcc_general,Information Collection Being Reviewed by the Federal Communications Commission Under Delegated,https://www.federalregister.gov/documents/2026/03/30/2026-06087/information-collection-being-reviewed-by-the-federal-communications-commission-under-delegated,"As part of its continuing effort to reduce paperwork burdens, and as required by the Paperwork Reduction Act (PRA) of 1995, the Federal Communications Commission (FCC or Commission) invites the general public and other Federal agencies to take this opportunity to comment on the following information collections. Comments are requested concerning: whether the proposed collection of information is..."
2026-03-30T00:00:00Z,fcc_general,Information Collections Being Reviewed by the Federal Communications Commission Under Delegated Authority,https://www.federalregister.gov/documents/2026/03/30/2026-06024/information-collections-being-reviewed-by-the-federal-communications-commission-under-delegated,"As part of its continuing effort to reduce paperwork burdens, and as required by the Paperwork Reduction Act (PRA) of 1995, the Federal Communications Commission (FCC or Commission) invites the general public and other Federal agencies to take this opportunity to comment on the following information collections. Comments are requested concerning: whether the proposed collection of information is..."
