event_id,title,category,source,status,start_date,lat,lon,link,captured_at
EONET_18998,"IDNR- Sand Ridge State Forest RX Prescribed Fire, Mason, Illinois",Wildfires,IRWIN,open,2026-03-25,40.400583,-89.8787,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18998,2026-04-27T23:10:04Z
EONET_19003,"RX PCS Andy Knight South Prescribed Fire, Scott, Arkansas",Wildfires,IRWIN,open,2026-03-25,34.818241,-94.318322,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19003,2026-04-27T23:10:04Z
EONET_18999,"RX Sharp Top 1 Prescribed Fire, Montgomery, Arkansas",Wildfires,IRWIN,open,2026-03-25,34.425278,-93.545833,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18999,2026-04-27T23:10:04Z
EONET_19002,"RX Vanderslice Unit 7/8 Prescribed Fire, Montgomery, Arkansas",Wildfires,IRWIN,open,2026-03-25,34.669806,-93.46725,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19002,2026-04-27T23:10:04Z
EONET_19244,"CMB - Powder Mill RX Prescribed Fire, Menifee, Kentucky",Wildfires,IRWIN,open,2026-03-25,37.878829,-83.68166,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19244,2026-04-27T23:10:04Z
EONET_19576,"RED - Hurricane Branch RX Prescribed Fire, Leslie, Kentucky",Wildfires,IRWIN,open,2026-03-25,37.067529,-83.52107,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19576,2026-04-27T23:10:04Z
EONET_18942,Flood in New Zealand 1103811,Floods,GDACS,closed,2026-03-24,-35.5075152,174.4629456,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18942,2026-04-27T23:10:04Z
EONET_19061,Flood in Israel 1103812,Floods,GDACS,closed,2026-03-24,31.0708586,35.0412455,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19061,2026-04-27T23:10:04Z
EONET_19082,Flood in Afghanistan 1103815,Floods,GDACS,closed,2026-03-24,32.103175,63.946629,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19082,2026-04-27T23:10:04Z
EONET_19108,Flood in Iraq 1103816,Floods,GDACS,closed,2026-03-24,33.38211545,43.5251254114244,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19108,2026-04-27T23:10:04Z
EONET_19109,Flood in Pakistan 1103821,Floods,GDACS,closed,2026-03-24,33.712802,71.2678805,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19109,2026-04-27T23:10:04Z
EONET_18991,"FENCO FARMS (38) Wildfire, Levy, Florida",Wildfires,IRWIN,open,2026-03-24,29.0691667,-82.5494444,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18991,2026-04-27T23:10:04Z
EONET_18916,Wildfire in Myanmar 1027911,Wildfires,GDACS,closed,2026-03-24,20.31664047038579,99.12595987746015,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18916,2026-04-27T23:10:04Z
EONET_18944,Wildfire in Myanmar 1027943,Wildfires,GDACS,closed,2026-03-24,21.471929093446292,93.15402948763098,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18944,2026-04-27T23:10:04Z
EONET_19063,Wildfire in Venezuela 1028000,Wildfires,GDACS,closed,2026-03-24,9.107592920912033,-68.07937560118208,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19063,2026-04-27T23:10:04Z
EONET_19064,Wildfire in Thailand 1028010,Wildfires,GDACS,closed,2026-03-24,19.028978125066036,97.89318914515343,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19064,2026-04-27T23:10:04Z
EONET_19118,Wildfire in Laos 1028059,Wildfires,GDACS,closed,2026-03-24,20.445435281859,102.13926496170258,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19118,2026-04-27T23:10:04Z
EONET_19119,Wildfire in Myanmar 1028042,Wildfires,GDACS,closed,2026-03-24,20.38219681947625,98.67909776973407,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19119,2026-04-27T23:10:04Z
EONET_19120,Wildfire in Myanmar 1028043,Wildfires,GDACS,closed,2026-03-24,19.303564131258767,97.53814705819948,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19120,2026-04-27T23:10:04Z
EONET_19159,Wildfire in Myanmar 1028078,Wildfires,GDACS,closed,2026-03-24,19.272911174315677,97.52975103146416,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19159,2026-04-27T23:10:04Z
EONET_19160,Wildfire in Myanmar 1028079,Wildfires,GDACS,closed,2026-03-24,21.120836960037273,94.08106276248805,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19160,2026-04-27T23:10:04Z
EONET_19181,Wildfire in Thailand 1028103,Wildfires,GDACS,closed,2026-03-24,18.943982002031877,99.18086727987956,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19181,2026-04-27T23:10:04Z
EONET_19182,Wildfire in Myanmar 1028112,Wildfires,GDACS,closed,2026-03-24,20.523727284235168,96.31943460320835,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19182,2026-04-27T23:10:04Z
EONET_19183,Wildfire in China 1028113,Wildfires,GDACS,closed,2026-03-24,44.49357085634372,126.56148049505389,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19183,2026-04-27T23:10:04Z
EONET_19262,Wildfire in Thailand 1028125,Wildfires,GDACS,closed,2026-03-24,19.546137314350094,98.89365200373902,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19262,2026-04-27T23:10:04Z
EONET_19263,Wildfire in Thailand 1028130,Wildfires,GDACS,closed,2026-03-24,18.030578850193724,97.95557422898169,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19263,2026-04-27T23:10:04Z
EONET_19264,Wildfire in Laos 1028117,Wildfires,GDACS,closed,2026-03-24,16.272109024119526,106.67052660080097,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19264,2026-04-27T23:10:04Z
EONET_19265,Wildfire in Myanmar 1028118,Wildfires,GDACS,closed,2026-03-24,18.89617528943123,97.22018838953166,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19265,2026-04-27T23:10:04Z
EONET_19295,"Wildfire in Thailand, Laos 1028144",Wildfires,GDACS,closed,2026-03-24,19.632885494336033,100.43493444979453,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19295,2026-04-27T23:10:04Z
EONET_19296,Wildfire in Thailand 1028145,Wildfires,GDACS,closed,2026-03-24,18.792648686391452,99.44629179085644,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19296,2026-04-27T23:10:04Z
EONET_19347,Wildfire in Laos 1028205,Wildfires,GDACS,closed,2026-03-24,20.660607150788152,102.21876056596943,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19347,2026-04-27T23:10:04Z
EONET_19388,"Wildfire in Myanmar, Thailand 1028216",Wildfires,GDACS,closed,2026-03-24,19.050269246060427,97.70139976953398,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19388,2026-04-27T23:10:04Z
EONET_19402,Wildfire in Laos 1028233,Wildfires,GDACS,closed,2026-03-24,16.73714832474765,106.27464134392628,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19402,2026-04-27T23:10:04Z
EONET_19007,"Compartment 128 RX Prescribed Fire, Jones, Georgia",Wildfires,IRWIN,open,2026-03-24,33.117915,-83.494928,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19007,2026-04-27T23:10:04Z
EONET_19227,"D7 Brushy MTN North RX Prescribed Fire, Apache, Arizona",Wildfires,IRWIN,open,2026-03-24,34.130612,-109.79702,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19227,2026-04-27T23:10:04Z
EONET_19582,"WARE Wildfire, Osage, Oklahoma",Wildfires,IRWIN,open,2026-03-24,36.802463,-96.267969,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19582,2026-04-27T23:10:04Z
EONET_19457,"Two Calf Unit A RX Prescribed Fire, Fergus, Montana",Wildfires,IRWIN,open,2026-03-24,47.625617,-108.900717,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19457,2026-04-27T23:10:04Z
EONET_19441,"Sunny Oaks Rx Unit 4 Prescribed Fire, Lawrence, Ohio",Wildfires,IRWIN,open,2026-03-24,38.718611,-82.506944,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19441,2026-04-27T23:10:04Z
EONET_19008,"Iron Post Wildfire, Cherokee, Oklahoma",Wildfires,IRWIN,open,2026-03-24,36.1373333,-95.1038333,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19008,2026-04-27T23:10:04Z
EONET_19012,"PENNEL CREEK Wildfire, Osage, Oklahoma",Wildfires,IRWIN,open,2026-03-24,36.627446,-96.125892,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19012,2026-04-27T23:10:04Z
EONET_18985,"Hutchinson Wildfire, Hutchinson, Texas",Wildfires,IRWIN,open,2026-03-24,35.71033333,-101.4915333,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18985,2026-04-27T23:10:04Z
EONET_19014,"ADAMS FAMILY Wildfire, Osage, Oklahoma",Wildfires,IRWIN,open,2026-03-24,36.4916,-96.15697,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19014,2026-04-27T23:10:04Z
EONET_18981,"RX PCS Ross Creek Prescribed Fire, Scott, Arkansas",Wildfires,IRWIN,open,2026-03-24,34.822777,-94.194099,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18981,2026-04-27T23:10:04Z
EONET_19011,"RX Whiskey Springs 3 Prescribed Fire, Crawford, Arkansas",Wildfires,IRWIN,open,2026-03-24,35.7401,-94.3509,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19011,2026-04-27T23:10:04Z
EONET_19010,"RX Mount Ida 7 Prescribed Fire, Montgomery, Arkansas",Wildfires,IRWIN,open,2026-03-24,34.584167,-93.668056,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19010,2026-04-27T23:10:04Z
EONET_19013,"RX SOUTH LONE PINE Prescribed Fire, Pittsburg, Oklahoma",Wildfires,IRWIN,open,2026-03-24,34.6885,-95.6025,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19013,2026-04-27T23:10:04Z
EONET_19004,"Bald Mountain RX Prescribed Fire, Craig, Virginia",Wildfires,IRWIN,open,2026-03-24,37.598086,-80.063054,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19004,2026-04-27T23:10:04Z
EONET_19215,"Compartment 119_120 RX Prescribed Fire, Jasper, Georgia",Wildfires,IRWIN,open,2026-03-24,33.169817,-83.674067,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19215,2026-04-27T23:10:04Z
EONET_18750,"90 Degrees Wildfire, Latimer, Oklahoma",Wildfires,IRWIN,open,2026-03-24,35.0336111,-95.2988889,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18750,2026-04-27T23:10:04Z
EONET_18737,Tropical Cyclone 28P,Severe Storms,JTWC,closed,2026-03-24,-23.6,163.8,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18737,2026-04-27T23:10:04Z
EONET_18972,"Old Kentucky Wildfire, Sequoyah, Oklahoma",Wildfires,IRWIN,open,2026-03-23,35.6228333,-94.7365,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18972,2026-04-27T23:10:04Z
EONET_18914,Flood in Spain 1103809,Floods,GDACS,closed,2026-03-23,28.2935785,-16.6214471,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18914,2026-04-27T23:10:04Z
EONET_18758,"Luna Branch Wildfire, Adair, Oklahoma",Wildfires,IRWIN,open,2026-03-23,36.1103333,-94.7343333,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18758,2026-04-27T23:10:04Z
EONET_18917,Wildfire in Venezuela 1027912,Wildfires,GDACS,closed,2026-03-23,6.438801102624449,-68.94944325656844,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18917,2026-04-27T23:10:04Z
EONET_18945,Wildfire in Kazakhstan 1027944,Wildfires,GDACS,closed,2026-03-23,45.31301569881449,75.07729800157988,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18945,2026-04-27T23:10:04Z
EONET_18946,Wildfire in India 1027945,Wildfires,GDACS,closed,2026-03-23,22.390956684298708,77.45107876038625,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18946,2026-04-27T23:10:04Z
EONET_18947,Wildfire in India 1027939,Wildfires,GDACS,closed,2026-03-23,22.409044154772726,77.24935990543302,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18947,2026-04-27T23:10:04Z
EONET_18948,Wildfire in Myanmar 1027926,Wildfires,GDACS,closed,2026-03-23,21.435270385566714,92.68771719524949,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18948,2026-04-27T23:10:04Z
EONET_18949,Wildfire in China 1027930,Wildfires,GDACS,closed,2026-03-23,45.24316171543106,125.48014689909097,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18949,2026-04-27T23:10:04Z
EONET_19021,Wildfire in Myanmar 1027959,Wildfires,GDACS,closed,2026-03-23,20.57920504992878,98.75014158732078,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19021,2026-04-27T23:10:04Z
EONET_19022,Wildfire in China 1027960,Wildfires,GDACS,closed,2026-03-23,46.132279404042855,129.68394540486588,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19022,2026-04-27T23:10:04Z
EONET_19023,Wildfire in Myanmar 1027975,Wildfires,GDACS,closed,2026-03-23,22.075854567016055,97.59300460490586,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19023,2026-04-27T23:10:04Z
EONET_19024,Wildfire in China 1027976,Wildfires,GDACS,closed,2026-03-23,44.33154740573391,125.96746389489789,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19024,2026-04-27T23:10:04Z
EONET_19025,Wildfire in Bangladesh 1027977,Wildfires,GDACS,closed,2026-03-23,21.594801031795974,92.46603368279904,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19025,2026-04-27T23:10:04Z
EONET_19026,Wildfire in Laos 1027954,Wildfires,GDACS,closed,2026-03-23,19.477427918567507,103.4125207665655,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19026,2026-04-27T23:10:04Z
EONET_19065,Wildfire in Thailand 1028011,Wildfires,GDACS,closed,2026-03-23,18.57432923814665,98.71038888267391,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19065,2026-04-27T23:10:04Z
EONET_19066,"Wildfire in Myanmar, Thailand 1028012",Wildfires,GDACS,closed,2026-03-23,18.537503983069765,97.43146473724788,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19066,2026-04-27T23:10:04Z
EONET_19067,Wildfire in Myanmar 1028001,Wildfires,GDACS,closed,2026-03-23,19.20642019460293,97.02264430121437,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19067,2026-04-27T23:10:04Z
EONET_19086,Wildfire in Thailand 1028029,Wildfires,GDACS,closed,2026-03-23,19.14909473823413,98.48300385623165,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19086,2026-04-27T23:10:04Z
EONET_19087,Wildfire in Myanmar 1028032,Wildfires,GDACS,closed,2026-03-23,20.933036869712737,98.92115500822271,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19087,2026-04-27T23:10:04Z
EONET_19088,Wildfire in Laos 1028033,Wildfires,GDACS,closed,2026-03-23,19.568616232849823,102.63398305028977,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19088,2026-04-27T23:10:04Z
EONET_19089,Wildfire in Myanmar 1028021,Wildfires,GDACS,closed,2026-03-23,19.814154213176266,98.28873123453026,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19089,2026-04-27T23:10:04Z
EONET_19121,Wildfire in Thailand 1028060,Wildfires,GDACS,closed,2026-03-23,19.559214461822254,99.00096079279406,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19121,2026-04-27T23:10:04Z
EONET_19122,Wildfire in China 1028061,Wildfires,GDACS,closed,2026-03-23,46.01494656990976,127.35655869594815,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19122,2026-04-27T23:10:04Z
EONET_19123,Wildfire in Thailand 1028051,Wildfires,GDACS,closed,2026-03-23,19.430214310044253,98.47182970327701,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19123,2026-04-27T23:10:04Z
EONET_19161,Wildfire in China 1028093,Wildfires,GDACS,closed,2026-03-23,46.485561765623615,127.31043036102307,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19161,2026-04-27T23:10:04Z
EONET_19162,Wildfire in Thailand 1028094,Wildfires,GDACS,closed,2026-03-23,18.5432315788975,97.97236900292229,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19162,2026-04-27T23:10:04Z
EONET_19163,Wildfire in Thailand 1028074,Wildfires,GDACS,closed,2026-03-23,19.22719858118793,99.04683355567046,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19163,2026-04-27T23:10:04Z
EONET_19164,Wildfire in Thailand 1028075,Wildfires,GDACS,closed,2026-03-23,17.911069143351387,97.96714311273158,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19164,2026-04-27T23:10:04Z
EONET_19184,Wildfire in China 1028114,Wildfires,GDACS,closed,2026-03-23,44.25998824001625,125.67374851651742,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19184,2026-04-27T23:10:04Z
EONET_19185,Wildfire in Myanmar 1028115,Wildfires,GDACS,closed,2026-03-23,21.038982929934757,92.5699280620595,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19185,2026-04-27T23:10:04Z
EONET_19186,"Wildfire in Myanmar, Thailand 1028101",Wildfires,GDACS,closed,2026-03-23,19.234531058674442,97.8157645038815,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19186,2026-04-27T23:10:04Z
EONET_19187,Wildfire in China 1028104,Wildfires,GDACS,closed,2026-03-23,46.48620534447378,127.3375107008724,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19187,2026-04-27T23:10:04Z
EONET_19188,Wildfire in Thailand 1028096,Wildfires,GDACS,closed,2026-03-23,18.94752217076748,97.9456298990109,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19188,2026-04-27T23:10:04Z
EONET_19266,Wildfire in Thailand 1028119,Wildfires,GDACS,closed,2026-03-23,17.578218367084958,98.42876553789777,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19266,2026-04-27T23:10:04Z
EONET_19267,Wildfire in Thailand 1028126,Wildfires,GDACS,closed,2026-03-23,19.176269058750997,98.44441374988426,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19267,2026-04-27T23:10:04Z
EONET_19297,Wildfire in Laos 1028140,Wildfires,GDACS,closed,2026-03-23,16.300944016634524,106.52663458566965,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19297,2026-04-27T23:10:04Z
EONET_19328,Wildfire in Myanmar 1028189,Wildfires,GDACS,closed,2026-03-23,19.312534241585805,97.12563230063742,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19328,2026-04-27T23:10:04Z
EONET_19348,Wildfire in Myanmar 1028206,Wildfires,GDACS,closed,2026-03-23,20.779020466280812,94.02663157057205,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19348,2026-04-27T23:10:04Z
EONET_19389,Wildfire in Laos 1028220,Wildfires,GDACS,closed,2026-03-23,20.08240538507931,102.00867047062884,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19389,2026-04-27T23:10:04Z
EONET_18768,"Oxbow Wildfire, Okfuskee, Oklahoma",Wildfires,IRWIN,open,2026-03-23,35.5188889,-96.4380556,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18768,2026-04-27T23:10:04Z
EONET_18772,"Polk Treat Mountain Wildfire, Floyd, Georgia",Wildfires,IRWIN,open,2026-03-23,34.2797222,-85.4469444,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18772,2026-04-27T23:10:04Z
EONET_19440,"One Mile Rx Prescribed Fire, Greenbrier, West Virginia",Wildfires,IRWIN,open,2026-03-23,37.977383,-80.131283,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19440,2026-04-27T23:10:04Z
EONET_19723,"Lock Ridge Rx Prescribed Fire, Pocahontas, West Virginia",Wildfires,IRWIN,open,2026-03-23,38.15295,-79.945217,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19723,2026-04-27T23:10:04Z
EONET_19009,"Big Hollow RX Prescribed Fire, Shannon, Missouri",Wildfires,IRWIN,open,2026-03-23,37.024717,-91.245283,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19009,2026-04-27T23:10:04Z
EONET_18780,"MIDDLE CREEK Wildfire, Hughes, Oklahoma",Wildfires,IRWIN,open,2026-03-23,35.207222,-95.987222,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18780,2026-04-27T23:10:04Z
EONET_18781,"SALTSMAN Wildfire, McIntosh, Oklahoma",Wildfires,IRWIN,open,2026-03-23,35.203333,-95.803611,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18781,2026-04-27T23:10:04Z
EONET_18763,"Bienville CPT 65 66 RX Prescribed Fire, Scott, Mississippi",Wildfires,IRWIN,open,2026-03-23,32.3396,-89.3958,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18763,2026-04-27T23:10:04Z
EONET_18786,"Barbed Wire Wildfire, Sequoyah, Oklahoma",Wildfires,IRWIN,open,2026-03-23,35.6081667,-94.7688333,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18786,2026-04-27T23:10:04Z
EONET_18760,"DeSoto BB 0250 C-597 RX Prescribed Fire, Harrison, Mississippi",Wildfires,IRWIN,open,2026-03-23,30.671033,-89.0925,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18760,2026-04-27T23:10:04Z
EONET_18767,"Indian Creek RX Prescribed Fire, Washington, Missouri",Wildfires,IRWIN,open,2026-03-23,37.99645,-90.96295,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18767,2026-04-27T23:10:04Z
EONET_18757,"RX FY26 North River Road RX BIL Prescribed Fire, Newton, Arkansas",Wildfires,IRWIN,open,2026-03-23,36.059167,-93.163889,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18757,2026-04-27T23:10:04Z
EONET_18779,"Chickasawhay CPT 373 377 378 RX Prescribed Fire, Wayne, Mississippi",Wildfires,IRWIN,open,2026-03-23,31.529,-88.913,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18779,2026-04-27T23:10:04Z
EONET_19727,"Sherman Hunter Camp North RX Prescribed Fire, Clay, Alabama",Wildfires,IRWIN,open,2026-03-23,33.266944,-86.100556,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19727,2026-04-27T23:10:04Z
EONET_18788,"NAN Split White Oak RX Prescribed Fire, Macon, North Carolina",Wildfires,IRWIN,open,2026-03-23,35.2159,-83.5877,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18788,2026-04-27T23:10:04Z
EONET_18789,"Sonny Glle Wildfire, Adair, Oklahoma",Wildfires,IRWIN,open,2026-03-23,35.6419444,-94.6327778,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18789,2026-04-27T23:10:04Z
EONET_18790,"Pumpkin Hollow Wildfire, Cherokee, Oklahoma",Wildfires,IRWIN,open,2026-03-23,36.0330556,-94.8066667,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18790,2026-04-27T23:10:04Z
EONET_19196,"C-27/40 EN RX Prescribed Fire, Union, South Carolina",Wildfires,IRWIN,open,2026-03-23,34.636389,-81.650833,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19196,2026-04-27T23:10:04Z
EONET_19359,"C-116 A/B FM RX Prescribed Fire, Berkeley, South Carolina",Wildfires,IRWIN,closed,2026-03-23,32.970528,-79.797806,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19359,2026-04-27T23:10:04Z
EONET_19360,"C-148 FM RX Prescribed Fire, Berkeley, South Carolina",Wildfires,IRWIN,open,2026-03-23,33.17875,-79.537472,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19360,2026-04-27T23:10:04Z
EONET_18769,"Cross Timber Wildfire, Pottawatomie, Oklahoma",Wildfires,IRWIN,open,2026-03-22,35.015,-96.9775,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18769,2026-04-27T23:10:04Z
EONET_18918,Wildfire in Laos 1027913,Wildfires,GDACS,closed,2026-03-22,15.385051764439138,107.28861058072182,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18918,2026-04-27T23:10:04Z
EONET_18919,Wildfire in Venezuela 1027900,Wildfires,GDACS,closed,2026-03-22,6.4384469087633995,-68.82105190469943,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_18919,2026-04-27T23:10:04Z
EONET_19027,Wildfire in Laos 1027955,Wildfires,GDACS,closed,2026-03-22,15.303335802853276,107.13051945272564,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19027,2026-04-27T23:10:04Z
EONET_19028,Wildfire in Myanmar 1027978,Wildfires,GDACS,closed,2026-03-22,21.02922803082199,97.88015688684094,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19028,2026-04-27T23:10:04Z
EONET_19029,Wildfire in Thailand 1027979,Wildfires,GDACS,closed,2026-03-22,18.582091963342496,99.85112618442854,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19029,2026-04-27T23:10:04Z
EONET_19030,Wildfire in Laos 1027980,Wildfires,GDACS,closed,2026-03-22,19.641673934848573,102.99108132119137,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19030,2026-04-27T23:10:04Z
EONET_19031,"Wildfire in Bangladesh, Myanmar 1027981",Wildfires,GDACS,closed,2026-03-22,21.487357816143042,92.44985592984452,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19031,2026-04-27T23:10:04Z
EONET_19032,Wildfire in Venezuela 1027961,Wildfires,GDACS,closed,2026-03-22,7.276776826531645,-69.10679763039526,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19032,2026-04-27T23:10:04Z
EONET_19068,Wildfire in Thailand 1028002,Wildfires,GDACS,closed,2026-03-22,18.973096607058814,99.05428163700257,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19068,2026-04-27T23:10:04Z
EONET_19069,Wildfire in Thailand 1028003,Wildfires,GDACS,closed,2026-03-22,18.876393397310057,98.72075945018457,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19069,2026-04-27T23:10:04Z
EONET_19070,Wildfire in Myanmar 1028004,Wildfires,GDACS,closed,2026-03-22,20.997922112619243,94.03858909750534,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19070,2026-04-27T23:10:04Z
EONET_19071,Wildfire in Thailand 1028013,Wildfires,GDACS,closed,2026-03-22,17.79268243065624,99.29241891519973,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19071,2026-04-27T23:10:04Z
EONET_19072,Wildfire in Laos 1028014,Wildfires,GDACS,closed,2026-03-22,18.998562238234296,101.70163716904433,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19072,2026-04-27T23:10:04Z
EONET_19090,Wildfire in Nigeria 1028020,Wildfires,GDACS,closed,2026-03-22,12.308790095160989,13.973546109269215,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19090,2026-04-27T23:10:04Z
EONET_19091,Wildfire in Myanmar 1028034,Wildfires,GDACS,closed,2026-03-22,20.436703023269366,99.51740444043064,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19091,2026-04-27T23:10:04Z
EONET_19124,Wildfire in Myanmar 1028062,Wildfires,GDACS,closed,2026-03-22,19.170972976115596,97.37878338484734,https://eonet.gsfc.nasa.gov/api/v3/events/EONET_19124,2026-04-27T23:10:04Z
