date,time,code,name,kind,title,exchange,captured_at
2026-04-21,16:35,45820,Ｇ－シンバイオ製薬,guidance_revision,第三者割当により発行された第66回新株予約権（行使価額修正条項付）の大量行使に関するお知らせ,東,2026-04-27T22:54:19Z
2026-04-21,16:30,21090,ＤＭ三井製糖,other,関係会社貸倒引当金繰入額（個別）の計上に関するお知らせ,東,2026-04-27T22:54:19Z
2026-04-21,16:30,375A0,Ｐ－ＹＡＫＨＤ,other,完全子会社によるRISE ON株式会社の株式の取得（子会社化）に関するお知らせ,東,2026-04-27T22:54:19Z
2026-04-21,16:30,55420,新報国マテリアル,buyback,当社取締役等に対する譲渡制限付株式報酬としての自己株式処分に関するお知らせ,東,2026-04-27T22:54:19Z
2026-04-21,16:30,62760,シリウスＶ,other,公益財団法人財務会計基礎機構への加入状況及び加入に関する考え方等に関するお知らせ,東,2026-04-27T22:54:19Z
2026-04-21,16:30,87830,ａｂｃ,other,フィジカルAIロボット事業部の新設に関するお知らせ,東,2026-04-27T22:54:19Z
2026-04-21,16:00,39330,チエル,other,経営理念の改定に関するお知らせ,東,2026-04-27T22:54:19Z
2026-04-21,16:00,44930,Ｇ－サイバーセキュリ,buyback,譲渡制限付株式報酬としての自己株式の処分に関するお知らせ,東,2026-04-27T22:54:19Z
2026-04-21,16:00,47460,東計電算,other,支配株主等に関する事項について,東,2026-04-27T22:54:19Z
2026-04-21,16:00,55370,Ｇ－ＡｌｂａＬｉｎｋ,other,支配株主等に関する事項について,東,2026-04-27T22:54:19Z
2026-04-21,16:00,57570,ＣＫサンエツ,restructure,グループ会社の組織再編に関するお知らせ,東,2026-04-27T22:54:19Z
2026-04-21,16:00,58560,エルアイイーエイチ,other,（開示事項の経過）元代表取締役に対する訴訟の判決に関するお知らせ,東,2026-04-27T22:54:19Z
2026-04-21,16:00,60810,Ｇ－アライドアーキ,private_placement,（訂正）「第三者割当による新株式発行に関する資金使途及び支出予定時期の変更について」の一部訂正に関するお知らせ,東,2026-04-27T22:54:19Z
2026-04-21,16:00,60910,ウエスコＨＤ,buyback,自己株式の取得状況および取得終了に関するお知らせ,東,2026-04-27T22:54:19Z
2026-04-21,16:00,61420,富士精工,buyback,自己株式立会外買付取引（Ｎ－ＮＥＴ３）に係る取得価額総額の上限超過および是正措置に関するお知らせ,名,2026-04-27T22:54:19Z
2026-04-21,16:00,62380,フリュー,other,2026年3月度 月次概況（速報）のお知らせ,東,2026-04-27T22:54:19Z
2026-04-21,16:00,62380,フリュー,other,人事異動に関するお知らせ,東,2026-04-27T22:54:19Z
2026-04-21,16:00,64690,放電精密,dividend,剰余金の配当に関するお知らせ,東,2026-04-27T22:54:19Z
2026-04-21,16:00,67500,エレコム,guidance_revision,期末配当予想の修正（40周年記念配当）に関するお知らせ,東,2026-04-27T22:54:19Z
2026-04-21,16:00,67580,ソニーグループ,other,ソニー・ホンダモビリティの今後の事業の方向性について,東,2026-04-27T22:54:19Z
2026-04-21,16:00,73770,ＤＮホールディングス,other,子会社における臨時株主総会の延期（再招集）及び子会社における取締役候補者の選任の延期に関するお知らせ,東,2026-04-27T22:54:19Z
2026-04-21,16:00,82810,ゼビオＨＤ,other,役員の異動に関するお知らせ,東,2026-04-27T22:54:19Z
2026-04-21,16:00,92290,サンウェルズ,other,（開示事項の変更）借入金の返済条件の変更及び資金使途の変更に関するお知らせ,東,2026-04-27T22:54:19Z
2026-04-21,15:40,40620,イビデン,other,投資単位の引下げに関する考え方及び方針等について,東名,2026-04-27T22:54:19Z
2026-04-21,15:30,21340,キタハマキャピタル,other,資金使途の変更に関するお知らせ,東,2026-04-27T22:54:19Z
2026-04-21,15:30,25010,サッポロＨＤ,other,米国事業における資産譲渡および生産体制の見直しに伴う譲渡益ならびに減損損失の計上に関するお知らせ,東札,2026-04-27T22:54:19Z
2026-04-21,15:30,30910,ブロンコＢ,earnings,2026年12月期　第1四半期決算参考資料,東名,2026-04-27T22:54:19Z
2026-04-21,15:30,30910,ブロンコＢ,earnings,2026年12月期第1四半期決算短信〔日本基準〕（連結）,東名,2026-04-27T22:54:19Z
2026-04-21,15:30,32040,トーア紡,buyback,譲渡制限付株式報酬としての自己株式処分の払込完了に関するお知らせ,東,2026-04-27T22:54:19Z
2026-04-21,15:30,32040,トーア紡,buyback,当社及び当社子会社の管理職に対する譲渡制限付株式としての自己株式処分の払込完了に関するお知らせ,東,2026-04-27T22:54:19Z
2026-04-21,15:30,32710,グロバル社,other,資金の借入に関するお知らせ,東,2026-04-27T22:54:19Z
2026-04-21,15:30,33860,コスモ・バイオ,buyback,取締役に対する譲渡制限付株式としての自己株式処分の払込完了に関するお知らせ,東,2026-04-27T22:54:19Z
2026-04-21,15:30,339A0,Ｇ－プログレス,dividend,剰余金の配当に関するお知らせ,東,2026-04-27T22:54:19Z
2026-04-21,15:30,34400,日創グループ,earnings,（数値データ訂正）「2026年８月期第１四半期決算短信〔日本基準〕（連結）」における数値データ（XBRL）の一部訂正について,東福,2026-04-27T22:54:19Z
2026-04-21,15:30,353A0,エレコミ,other,株式の立会外分売に関するお知らせ,札福,2026-04-27T22:54:19Z
2026-04-21,15:30,36120,ワールド,other,譲渡制限付株式報酬制度の改定に関するお知らせ,東,2026-04-27T22:54:19Z
2026-04-21,15:30,39220,ＰＲＴＩＭＥＳ,dividend,剰余金の配当に関するお知らせ,東名,2026-04-27T22:54:19Z
2026-04-21,15:30,39220,ＰＲＴＩＭＥＳ,other,取締役・監査役人事に関するお知らせ,東名,2026-04-27T22:54:19Z
2026-04-21,15:30,39220,ＰＲＴＩＭＥＳ,other,第21回定時株主総会の開催及び付議議案の決定に関するお知らせ,東名,2026-04-27T22:54:19Z
2026-04-21,15:30,402A0,Ｇ－アクセルスペース,other,AxelLiner Laboratoryの提供に関する基本協定書をJAXAと締結,東,2026-04-27T22:54:19Z
2026-04-21,15:30,42930,セプテーニＨＤ,guidance_revision,剰余金配当方針ならびに配当予想の修正に関するお知らせ,東,2026-04-27T22:54:19Z
2026-04-21,15:30,42930,セプテーニＨＤ,other,株主優待制度の導入に関するお知らせ,東,2026-04-27T22:54:19Z
2026-04-21,15:30,44870,Ｇ－スペースマーケッ,other,支配株主等に関する事項,東,2026-04-27T22:54:19Z
2026-04-21,15:30,46840,オービック,earnings,2026年３月期　決算短信〔日本基準〕（連結）,東,2026-04-27T22:54:19Z
2026-04-21,15:30,46840,オービック,m_and_a,自己株式取得に係る事項の決定及び自己株式の消却に関するお知らせ,東,2026-04-27T22:54:19Z
2026-04-21,15:30,49920,北興化,other,当社の取締役等に対する業績連動型株式報酬制度の詳細決定に関するお知らせ,東,2026-04-27T22:54:19Z
2026-04-21,15:30,49920,北興化,buyback,役員向け株式給付信託の導入に伴う第三者割当による自己株式処分に関するお知らせ,東,2026-04-27T22:54:19Z
2026-04-21,15:30,49920,北興化,buyback,従業員持株会向け譲渡制限付株式インセンティブとしての自己株式の処分に関するお知らせ,東,2026-04-27T22:54:19Z
2026-04-21,15:30,50190,出光興産,buyback,自己株式の消却に関するお知らせ,東,2026-04-27T22:54:19Z
2026-04-21,15:30,50260,Ｇ－トリプルアイズ,earnings,トリプルアイズ 2026年8月期第2四半期決算 Q＆Aに関するお知らせ,東,2026-04-27T22:54:19Z
2026-04-21,15:30,55410,大平洋金,other,三陸沖を震源とする地震の影響について,東,2026-04-27T22:54:19Z
2026-04-21,15:30,59000,ダイケン,dividend,剰余金の配当に関するお知らせ,東,2026-04-27T22:54:19Z
2026-04-21,15:30,60580,ベクトル,m_and_a,株式会社AILESの株式取得（連結子会社化）に関するお知らせ,東,2026-04-27T22:54:19Z
2026-04-21,15:30,60830,ＥＲＩ　ＨＤ,split,株式分割及び株式分割に伴う定款の一部変更に関するお知らせ,東,2026-04-27T22:54:19Z
2026-04-21,15:30,60930,エスクローＡＪ,other,商号の変更、定款の一部変更及び連結子会社の商号変更に関するお知らせ,東,2026-04-27T22:54:19Z
2026-04-21,15:30,63280,荏原実業,buyback,取締役および執行役員に対する譲渡制限付株式報酬としての自己株式の処分に関するお知らせ,東,2026-04-27T22:54:19Z
2026-04-21,15:30,63280,荏原実業,buyback,従業員に対する譲渡制限付株式としての自己株式の処分に関するお知らせ,東,2026-04-27T22:54:19Z
2026-04-21,15:30,63460,キクカワ,other,役員の異動に関するお知らせ,東名,2026-04-27T22:54:19Z
2026-04-21,15:30,65010,日立,other,取締役の退任および取締役候補者の一部変更について,東名,2026-04-27T22:54:19Z
2026-04-21,15:30,74720,鳥羽洋行,other,役員人事に関するお知らせ,東,2026-04-27T22:54:19Z
2026-04-21,15:30,75010,ティムコ,tender_offer,堅果シナジ一投資事業有限責任組合による当社株式に対する 公開買付けに関する意見表明（留保）のお知らせ,東,2026-04-27T22:54:19Z
2026-04-21,15:30,75450,西松屋チェ,other,2027年２月期売上高前年比速報（４月度）,東,2026-04-27T22:54:19Z
2026-04-21,15:30,78030,Ｇ－ブシロード,other,資金の借入に関するお知らせ,東,2026-04-27T22:54:19Z
2026-04-21,15:30,78590,アルメディオ,other,特許取得のお知らせ,東,2026-04-27T22:54:19Z
2026-04-21,15:30,78770,永大化工,dividend,剰余金の配当に関するお知らせ,東,2026-04-27T22:54:19Z
2026-04-21,15:30,82250,タカチホ,other,（開示事項の経過）日本アジア投資株式会社との業務提携に基づくファンド出資に関するお知らせ,東名,2026-04-27T22:54:19Z
2026-04-21,15:30,85180,アジア投資,other,当社100％子会社の株式会社おみやげカンパニーHDの運営するおみやげファンド1号の増額方針の決定及び特定子会社の異動に関するお知らせ,東,2026-04-27T22:54:19Z
2026-04-21,15:30,89530,Ｒ－都市ファンド,earnings,2026年2月期　決算短信(REIT),東,2026-04-27T22:54:19Z
2026-04-21,15:30,89530,Ｒ－都市ファンド,other,投資主限定　7施設共通お買物券の配布に関するお知らせ（続報）,東,2026-04-27T22:54:19Z
2026-04-21,15:30,89540,Ｒ－オリックスＦ,earnings,2026年2月期 決算短信(REIT),東,2026-04-27T22:54:19Z
2026-04-21,15:30,89860,Ｒ－大和証券リビング,other,国内不動産の譲渡（賃貸物件２物件）に関するお知らせ,東,2026-04-27T22:54:19Z
2026-04-21,15:30,92640,ポエック,other,大型案件の受注に関するお知らせ,東,2026-04-27T22:54:19Z
2026-04-21,15:30,97400,ＣＳＰ,other,和解による損害賠償請求訴訟の解決に関するお知らせ,東,2026-04-27T22:54:19Z
2026-04-21,15:30,97630,丸建リース,m_and_a,有限会社大地リースの株式取得（子会社化）完了に関するお知らせ （開示事項の経過報告）,東,2026-04-27T22:54:19Z
2026-04-21,15:30,97930,ダイセキ,earnings,（訂正・数値データ訂正）「2026年2月期　決算短信〔日本基準〕（連結）」の一部訂正について,東名,2026-04-27T22:54:19Z
2026-04-21,15:00,47330,ＯＢＣ,earnings,2026年３月期 決算短信〔日本基準〕（非連結）,東,2026-04-27T22:54:19Z
2026-04-21,15:00,47330,ＯＢＣ,other,支配株主等に関する事項について,東,2026-04-27T22:54:19Z
2026-04-21,15:00,47330,ＯＢＣ,other,投資単位の引下げに関する考え方及び方針について,東,2026-04-27T22:54:19Z
2026-04-21,15:00,74190,ノジマ,m_and_a,日立グローバルライフソリューションズ株式会社が設立する新会社（名称未定）の 株式取得（子会社化）に関するお知らせ,東,2026-04-27T22:54:19Z
2026-04-21,15:00,83860,百十四銀,guidance_revision,業績予想及び配当予想の修正に関するお知らせ,東,2026-04-27T22:54:19Z
2026-04-21,14:30,65220,Ｇ－アスタリスク,other,【アスタリスク】西鉄ストア全拠点における「AsReader GoMA」導入のお知らせ,東,2026-04-27T22:54:19Z
